Trading Date,No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
2021-03-05,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5575,5525,05 Mar 2021,5550,5575,5475,5500,-75,48034400,265175225000,13559,3933.2,5500,3475100,5475,1865900,40483553140,40483553140,40483553140,29903200,23435400,1545005,8029192875,6
2021-03-08,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5500,5550,08 Mar 2021,5575,5625,5475,5550,50,55652900,309511575000,10846,3968.9,5575,63400,5550,422600,40483553140,40483553140,40483553140,33974200,25664200,4920700,27557663200,3
2021-03-09,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5550,5550,09 Mar 2021,5575,5650,5400,5525,-25,66908800,370062895000,11745,3951.0,5525,589600,5500,510600,40483553140,40483553140,40483553140,39310300,38476900,11277672,62622013800,21
2021-03-10,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5525,5500,10 Mar 2021,5500,5525,5400,5425,-100,66154200,360140330000,15045,3879.5,5450,448400,5425,966700,40483553140,40483553140,40483553140,47701100,30740700,822016,4477160200,4
2021-03-12,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5425,5550,12 Mar 2021,5550,5575,5450,5475,50,87065000,478809875000,13715,3915.3,5500,106600,5475,754200,40483553140,40483553140,40483553140,59972600,43712600,10641051,57902134106,47
2021-03-15,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5475,5525,15 Mar 2021,5525,5625,5500,5525,50,48489500,269370292500,11009,3951.0,5550,79500,5525,365500,40483553140,40483553140,40483553140,24362700,20135000,10756110,59610626975,45
2021-03-16,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5525,5600,16 Mar 2021,5600,5725,5550,5550,25,64804400,364239565000,14628,3968.9,5575,13200,5550,1074000,40483553140,40483553140,40483553140,40327800,27227700,12591104,70762298784,18
2021-03-17,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5550,5625,17 Mar 2021,5600,5650,5550,5575,25,61881600,345335132500,9874,3986.8,5600,135000,5575,139200,40483553140,40483553140,40483553140,47218100,40950800,11594058,64900572580,29
2021-03-18,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5575,5675,18 Mar 2021,5675,5800,5625,5725,150,90338700,518132672500,23918,4094.1,5725,15900,5700,3157800,40483553140,40483553140,40483553140,34787400,38458600,21417633,122187007525,14
2021-03-19,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5725,5725,19 Mar 2021,5725,5775,5625,5775,50,80429800,460089870000,11849,4129.8,5775,2120600,5750,118000,40483553140,40483553140,40483553140,56020200,53807700,42803611,244738634675,22
2021-03-22,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5775,5750,22 Mar 2021,5750,5775,5550,5575,-200,57320300,323017790000,19153,3986.8,5600,217400,5575,421800,40483553140,40483553140,40483553140,35401800,15647800,2100344,12129471200,9
2021-03-23,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5575,5550,23 Mar 2021,5550,5675,5550,5575,0,46973100,263221552500,11278,3986.8,5600,309700,5575,388900,40483553140,40483553140,40483553140,25456900,27135200,52724416,301327608475,10
2021-03-24,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5575,5575,24 Mar 2021,5600,5600,5450,5450,-125,40065300,219893525000,15358,3897.4,5475,329900,5450,395100,40483553140,40483553140,40483553140,23212000,13454800,30291929,170102443375,7
2021-03-25,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5450,5450,25 Mar 2021,5475,5525,5400,5450,0,49497900,270158095000,11111,3897.4,5475,267700,5450,1651600,40483553140,40483553140,40483553140,31467100,22426300,5138777,28021336745,23
2021-03-26,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5450,5525,26 Mar 2021,5525,5600,5475,5600,150,24880300,138099177500,7837,4004.7,5625,984500,5600,19100,40483553140,40483553140,40483553140,10893600,11421300,50630521,279107952200,13
2021-03-29,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5600,5600,29 Mar 2021,5600,5650,5525,5525,-75,25164100,140171530000,7509,3951.0,5550,99800,5525,557000,40483553140,40483553140,40483553140,13980400,12708300,24494640,136072283200,10
2021-03-30,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5525,5475,30 Mar 2021,5475,5550,5400,5400,-125,55842300,304187210000,12107,3861.6,5400,1244200,5375,1349200,40483553140,40483553140,40483553140,37418300,21810600,12770202,71244949350,3
2021-03-31,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5400,5450,31 Mar 2021,5425,5450,5225,5275,-125,89835200,476163215000,18951,3772.2,5300,297000,5275,1647300,40483553140,40483553140,40483553140,44998500,41237100,13818010,73252433099,10
2021-04-01,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5275,5350,01 Apr 2021,5350,5400,5325,5350,75,33323600,178835652500,8209,3825.9,5375,366600,5350,1555500,40483553140,40483553140,40483553140,14560300,14697500,15936977,85637601545,9
2021-04-05,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5350,5425,05 Apr 2021,5400,5450,5350,5350,0,29142200,156898295000,6447,3825.9,5375,154000,5350,283200,40483553140,40483553140,40483553140,16403500,15571700,37000025,199393133750,3
2021-04-06,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5350,5375,06 Apr 2021,5375,5400,5300,5350,0,26040800,139379392500,6259,3825.9,5350,566500,5325,1309500,40483553140,40483553140,40483553140,20479900,13555200,41476107,222100626350,10
2021-04-07,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5350,5300,07 Apr 2021,5325,5350,5275,5325,-25,33361900,177099740000,7718,3808.0,5325,3471800,5300,1246400,40483553140,40483553140,40483553140,27403500,17900400,22290184,118724504200,14
2021-04-08,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5325,5375,08 Apr 2021,5350,5375,5300,5300,-25,43680100,232508097500,7793,3790.1,5325,39700,5300,436900,40483553140,40483553140,40483553140,35279100,20533600,27122614,144418589010,10
2021-04-09,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5300,5300,09 Apr 2021,5300,5400,5275,5275,-25,59348800,315386770000,10946,3772.2,5300,16700,5275,2006500,40483553140,40483553140,40483553140,41133000,26126400,20742410,109895166600,8
2021-04-12,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5275,5250,12 Apr 2021,5275,5275,5050,5075,-200,68211200,350295817500,19760,3629.2,5100,75800,5075,2290500,40483553140,40483553140,40483553140,35124600,23602300,1970264,10238549925,15
2021-04-13,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5075,5025,13 Apr 2021,5025,5175,5025,5075,0,53505400,272425610000,9452,3629.2,5100,41600,5075,3435100,40483553140,40483553140,40483553140,37762100,30913500,188,953000,4
2021-04-14,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5075,5150,14 Apr 2021,5150,5275,5100,5250,175,39277800,204389355000,7843,3754.4,5250,1166000,5225,529100,40483553140,40483553140,40483553140,17373400,18816200,3963353,21104874175,5
2021-04-15,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5250,5250,15 Apr 2021,5250,5275,5175,5250,0,34533700,180429180000,5318,3754.4,5250,323400,5225,247800,40483553140,40483553140,40483553140,21520200,25963000,88727868,462709185800,17
2021-04-16,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5250,5300,16 Apr 2021,5275,5325,5200,5250,0,38151200,200485945000,7367,3754.4,5250,817200,5225,354400,40483553140,40483553140,40483553140,17787200,23397400,45915917,241241203456,17
2021-04-19,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5250,5225,19 Apr 2021,5225,5250,5200,5200,-50,30832600,160952577500,5764,3718.6,5200,200,5175,865100,40483553140,40483553140,40483553140,21667200,25385300,29011672,151928095000,3
2021-04-20,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5200,5150,20 Apr 2021,5150,5300,5150,5300,100,46601200,245534097500,5974,3790.1,5300,4055500,5275,194900,40483553140,40483553140,40483553140,31342000,37294100,5714478,29743775600,4
2021-04-21,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5300,5225,21 Apr 2021,5250,5275,5200,5225,-75,47261000,247692085000,6218,3736.5,5250,318500,5225,340900,40483553140,40483553140,40483553140,30766000,15268200,818160,4302216638,6
2021-04-22,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5225,5225,22 Apr 2021,5250,5500,5225,5450,225,86785100,470363847500,15176,3897.4,5475,5212500,5450,2171300,40483553140,40483553140,40483553140,29319300,59457500,7701490,41464840700,10
2021-04-23,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5450,5500,23 Apr 2021,5500,5650,5475,5625,175,95175600,531564900000,15765,4022.5,5625,1156100,5600,431300,40483553140,40483553140,40483553140,44502900,74910300,8046012,43915132200,2
2021-04-26,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5625,5625,26 Apr 2021,5625,5675,5600,5625,0,65428000,368924665000,9961,4022.5,5625,178200,5600,368200,40483553140,40483553140,40483553140,42236700,53500300,2060700,11509009500,1
2021-04-27,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5625,5625,27 Apr 2021,5625,5650,5475,5525,-100,41552600,230585070000,9598,3951.0,5525,140200,5500,451500,40483553140,40483553140,40483553140,30755800,26975100,124952,704728500,2
2021-04-28,53,ASII,Astra International Tbk.,CDMO1UBACK0000C311------------,5525,5400,28 Apr 2021,5450,5575,5325,5350,-175,72011700,387151957500,10249,3825.9,5375,26900,5350,497100,40483553140,40483553140,40483553140,64331700,32993500,50040,268971000,2
2021-04-29,53,ASII,Astra International Tbk.,CDMO1UBACK0000C311------------,5350,5350,29 Apr 2021,5375,5475,5350,5425,75,43203100,234001050000,5376,3879.5,5425,955600,5400,724900,40483553140,40483553140,40483553140,29952200,19476900,1833361,9900149800,5
2021-04-30,53,ASII,Astra International Tbk.,CDMO1UBACK0000C311------------,5425,5450,30 Apr 2021,5450,5550,5375,5500,75,56668600,310523432500,7235,3933.2,5525,1386900,5500,2157200,40483553140,40483553140,40483553140,30828800,44905700,8695669,47848264450,10
2021-05-03,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5500,5450,03 May 2021,5450,5500,5400,5425,-75,29451000,160240680000,5742,3879.5,5450,187900,5425,50400,40483553140,40483553140,40483553140,15548400,16653100,1081,5891200,3
2021-05-04,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5425,5500,04 May 2021,5475,5575,5425,5500,75,39860400,219798165000,6631,3933.2,5525,42900,5500,1568200,40483553140,40483553140,40483553140,23421200,23121500,166,913000,2
2021-05-05,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5500,5525,05 May 2021,5525,5600,5475,5525,25,27270000,150981217500,5390,3951.0,5550,2500,5525,2851300,40483553140,40483553140,40483553140,18101100,18047400,3921337,21632358250,11
2021-05-06,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5525,5600,06 May 2021,5550,5600,5400,5425,-100,34361400,188738050000,7755,3879.5,5450,25400,5425,334700,40483553140,40483553140,40483553140,20523800,22643300,7565903,41415085116,13
2021-05-07,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5425,5450,07 May 2021,5475,5475,5275,5325,-100,30771700,164775582500,6545,3808.0,5350,154300,5325,254400,40483553140,40483553140,40483553140,7450200,14198100,5004102,26796429100,4
2021-05-10,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5325,5350,10 May 2021,5375,5425,5350,5375,50,25429700,137129892500,4210,3843.8,5400,321700,5375,1606300,40483553140,40483553140,40483553140,17758200,17274500,15000,75000000,1
2021-05-11,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5375,5400,11 May 2021,5375,5425,5175,5225,-150,49162600,258237960000,11581,3736.5,5225,406000,5200,1387100,40483553140,40483553140,40483553140,21373100,19742300,465,2544125,4
2021-05-17,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5225,5300,17 May 2021,5325,5325,5125,5175,-50,47623100,247625287500,9593,3700.7,5175,602400,5150,98500,40483553140,40483553140,40483553140,35779700,35556000,9975679,51873540800,4
2021-05-18,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5175,5150,18 May 2021,5175,5200,5100,5150,-25,45784300,235122300000,7094,3682.9,5150,1010500,5125,995700,40483553140,40483553140,40483553140,39179100,27181700,15735088,80779791700,11
2021-05-19,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5150,5100,19 May 2021,5100,5125,5025,5050,-100,47008800,238134517500,9234,3611.3,5075,725000,5050,233700,40483553140,40483553140,40483553140,25121800,28806800,6642100,33762440200,7
2021-05-20,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5050,5050,20 May 2021,5050,5200,5025,5175,125,49746900,254884290000,7350,3700.7,5175,82400,5150,159800,40483553140,40483553140,40483553140,28373300,28367000,4006697,20650648375,5
2021-05-21,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5175,5175,21 May 2021,5200,5225,5050,5050,-125,43416900,221001052500,9533,3611.3,5075,85600,5050,2171700,40483553140,40483553140,40483553140,26346800,20799200,10024378,51529684670,11
2021-05-22,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5050,5700,22 May 2021,5700,6050,4820,4820,-230,69281400,392308018500,932,3446.9,0,0,0,0,40483553140,40483553140,40483553140,132100,1240500,1015540,5886359000,9
2021-05-24,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5050,5100,24 May 2021,5100,5150,5025,5100,50,33540000,170362590000,5931,3647.1,5100,1583700,5075,262500,40483553140,40483553140,40483553140,15985400,16534200,40098,216502750,3
2021-05-25,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5100,5100,25 May 2021,5100,5150,5050,5075,-25,45393500,231651702500,8016,3629.2,5075,2141700,5050,5011900,40483553140,40483553140,40483553140,27560100,20827600,259051,1319059050,15
2021-05-27,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5075,5100,27 May 2021,5100,5225,5075,5150,75,99709500,513824505000,7352,3682.9,5150,18995800,5125,742900,40483553140,40483553140,40483553140,75115300,88894300,281830,1442421746,15
2021-05-28,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5150,5175,28 May 2021,5175,5225,5125,5150,0,24346700,125959622500,5097,3682.9,5175,215900,5150,196100,40483553140,40483553140,40483553140,11333700,17317600,17527226,90927160813,27
2021-05-31,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5150,5175,31 May 2021,5175,5300,5150,5250,100,41498000,217028227500,6626,3754.4,5250,2491000,5225,172400,40483553140,40483553140,40483553140,18591500,23113800,12066759,62639020413,9
2021-06-02,53,ASII,Astra International Tbk.,XDMO1UBACK0000C311------------,5250,5350,02 Jun 2021,5325,5350,5275,5325,75,43217400,229696025000,8811,3808.0,5325,1727400,5300,1462500,40483553140,40483553140,40483553140,26058600,25914800,30406889,163709397000,6
2021-06-03,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5325,5350,03 Jun 2021,5350,5350,5275,5350,25,49012700,259851332500,7927,3825.9,5350,2872600,5325,244400,40483553140,40483553140,40483553140,27494500,34447200,68897171,364284355975,15
2021-06-04,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5350,5325,04 Jun 2021,5325,5350,5200,5225,-125,35211100,184905487500,7736,3736.5,5250,104300,5225,592200,40483553140,40483553140,40483553140,13489500,15552300,42220078,222483187350,19
2021-06-07,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5225,5225,07 Jun 2021,5225,5300,5200,5250,25,31693200,166179677500,7273,3754.4,5275,727500,5250,2700,40483553140,40483553140,40483553140,17492200,24710200,6511170,34251953650,4
2021-06-08,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5250,5300,08 Jun 2021,5275,5325,5200,5275,25,35402300,186147285000,6628,3772.2,5275,663800,5250,665100,40483553140,40483553140,40483553140,7222900,19741900,14098628,74184487937,5
2021-06-09,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5275,5275,09 Jun 2021,5275,5350,5225,5325,50,24331300,128984155000,4621,3808.0,5325,575200,5300,344400,40483553140,40483553140,40483553140,11757400,19087800,0,0,0
2021-06-10,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5325,5400,10 Jun 2021,5400,5425,5325,5400,75,42924200,231343597500,6514,3861.6,5400,4772400,5375,109300,40483553140,40483553140,40483553140,21485600,36847200,50000,261350000,1
2021-06-11,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5400,5400,11 Jun 2021,5425,5425,5250,5275,-125,44421700,234958930000,7197,3772.2,5275,101600,5250,2925800,40483553140,40483553140,40483553140,23912100,20829600,2692476,14264745600,3
2021-06-14,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5275,5350,14 Jun 2021,5350,5350,5150,5175,-100,40699500,211919017500,8532,3700.7,5200,113200,5175,320100,40483553140,40483553140,40483553140,21310700,19933800,1574100,8328561500,2
2021-06-15,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5175,5175,15 Jun 2021,5175,5200,5125,5150,-25,35915800,185061017500,6490,3682.9,5175,153900,5150,92800,40483553140,40483553140,40483553140,21960200,25737500,130026,656633900,2
2021-06-16,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5150,5200,16 Jun 2021,5175,5200,5125,5150,0,29144900,150038432500,5225,3682.9,5175,1048200,5150,45300,40483553140,40483553140,40483553140,10778400,20493700,2332926,12008956400,4
2021-06-17,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5150,5125,17 Jun 2021,5125,5150,5075,5100,-50,38074600,194180622500,6716,3647.1,5125,273000,5100,30300,40483553140,40483553140,40483553140,25939000,24790500,600169,3068068045,5
2021-06-18,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5100,5075,18 Jun 2021,5100,5125,4900,5000,-100,112157600,559964521000,20014,3575.6,5000,2078500,4990,444600,40483553140,40483553140,40483553140,51189000,63561000,941463,4705449068,8
2021-06-21,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5000,4920,21 Jun 2021,4920,4970,4760,4920,-80,48183300,235925751000,9986,3518.4,4940,5300,4920,594400,40483553140,40483553140,40483553140,29873300,18973400,108,540000,3
2021-06-22,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4920,4920,22 Jun 2021,4930,5025,4900,4920,0,47156200,233033376500,8879,3518.4,4930,64300,4920,2438700,40483553140,40483553140,40483553140,34455000,26208000,4644900,22944981500,2
2021-06-23,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4920,4980,23 Jun 2021,4980,5025,4920,4930,10,46351900,229564120000,9134,3525.5,4930,100100,4920,197600,40483553140,40483553140,40483553140,25437600,32645800,227,1116840,5
2021-06-24,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4930,4930,24 Jun 2021,4940,4980,4910,4940,10,24665200,121818176000,5382,3532.7,4950,211900,4940,907400,40483553140,40483553140,40483553140,16044100,20830000,873347,5152413906,8
2021-06-25,53,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4940,4940,25 Jun 2021,4930,4980,4910,4920,-20,33125300,163797250000,4982,3518.4,4930,21700,4920,1098900,40483553140,40483553140,40483553140,21484900,26961400,303178,1500884610,4
2021-06-28,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4920,4920,28 Jun 2021,4920,4930,4710,4710,-210,53083400,252948398000,15317,3368.2,4720,19100,4710,217500,40483553140,40483553140,40483553140,32099500,23336200,2717861,13476631240,8
2021-06-29,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4710,4730,29 Jun 2021,4730,4920,4710,4840,130,70425700,341073413000,11673,3461.2,4840,329300,4830,35100,40483553140,40483553140,40483553140,36693300,56319300,1169126,5662287940,4
2021-06-30,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4840,4830,30 Jun 2021,4830,5000,4820,4940,100,34641700,170759217000,8387,3532.7,4940,45600,4930,32800,40483553140,40483553140,40483553140,19312900,21743400,2476123,12156031760,9
2021-07-01,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4940,4990,01 Jul 2021,4970,5100,4950,5025,85,42856900,215354089500,9941,3593.5,5050,252900,5025,52800,40483553140,40483553140,40483553140,18129300,34180200,219456,1096132130,9
2021-07-02,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5025,5025,02 Jul 2021,5025,5075,4980,5000,-25,22436900,112411847000,6114,3575.6,5025,210900,5000,128200,40483553140,40483553140,40483553140,9533700,15890300,60,300000,1
2021-07-05,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,5000,5050,05 Jul 2021,5050,5075,4920,4940,-60,27554100,136958229000,7301,3532.7,4940,537300,4930,22800,40483553140,40483553140,40483553140,12718800,19877600,0,0,0
2021-07-06,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4940,4970,06 Jul 2021,4970,4970,4890,4900,-40,31280100,153813343000,8454,3504.1,4910,25900,4900,530100,40483553140,40483553140,40483553140,11972200,21259000,212,1041600,3
2021-07-07,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4900,4900,07 Jul 2021,4890,4990,4860,4900,0,35907800,176077849000,9963,3504.1,4900,1035700,4890,1300,40483553140,40483553140,40483553140,10370100,25641000,13315952,65521817940,9
2021-07-08,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4900,4930,08 Jul 2021,4920,4960,4850,4880,-20,40566600,198712179000,8356,3489.8,4890,20400,4880,332100,40483553140,40483553140,40483553140,24419300,31330400,5000098,24325483274,5
2021-07-09,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4880,4880,09 Jul 2021,4870,4920,4870,4910,30,21088500,103339183000,4986,3511.2,4920,275900,4910,56500,40483553140,40483553140,40483553140,11830100,17820100,1652287,8097858935,3
2021-07-12,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4910,4910,12 Jul 2021,4920,4950,4880,4920,10,26816600,131742539000,6114,3518.4,4920,779000,4910,225000,40483553140,40483553140,40483553140,16023400,20389800,561174,2756485800,2
2021-07-13,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4920,4950,13 Jul 2021,4960,4960,4850,4900,-20,28998600,142223303000,7115,3504.1,4900,224000,4890,700,40483553140,40483553140,40483553140,15764300,18223800,267607,1296458873,4
2021-07-14,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4900,4920,14 Jul 2021,4910,4920,4730,4730,-170,43408700,207356153000,13099,3382.5,4740,14700,4730,442700,40483553140,40483553140,40483553140,23438500,13274900,1523230,7245183200,6
2021-07-15,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4730,4730,15 Jul 2021,4730,4840,4640,4810,80,50750700,241718114000,9413,3439.7,4810,1100,4800,248200,40483553140,40483553140,40483553140,17106200,34267600,3135627,14989291487,28
2021-07-16,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4810,4840,16 Jul 2021,4830,4910,4820,4880,70,32544000,158379428000,5995,3489.8,4880,1071300,4870,55000,40483553140,40483553140,40483553140,7092000,23221400,53,254930,3
2021-07-19,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4880,4850,19 Jul 2021,4850,4870,4780,4780,-100,25106100,120517143000,6973,3418.3,4780,1652900,4770,875300,40483553140,40483553140,40483553140,11637200,11181300,40050,180244000,2
2021-07-21,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4780,4780,21 Jul 2021,4790,4930,4780,4870,90,41716000,203233219000,9399,3482.6,4880,222200,4870,2580500,40483553140,40483553140,40483553140,18744500,33141500,0,0,0
2021-07-22,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4870,4930,22 Jul 2021,4920,5025,4900,4980,110,36287300,179939399000,8206,3561.3,4990,326900,4980,871400,40483553140,40483553140,40483553140,13534100,21551700,40075,195163620,4
2021-07-23,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4980,5000,23 Jul 2021,5000,5000,4910,4950,-30,26847700,132911539000,5720,3539.8,4960,23600,4950,522500,40483553140,40483553140,40483553140,7392800,18054300,67,329841,1
2021-07-26,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4950,4950,26 Jul 2021,4950,4970,4770,4770,-180,43373400,209229501000,14333,3411.1,4780,14900,4770,632700,40483553140,40483553140,40483553140,21103500,11170700,1197800,5953490000,6
2021-07-27,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4770,4770,27 Jul 2021,4780,4830,4730,4760,-10,42635500,203478389000,9622,3404.0,4770,225500,4760,1447100,40483553140,40483553140,40483553140,25978000,22506300,566354,2702078467,6
2021-07-28,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4760,4780,28 Jul 2021,4780,4790,4710,4710,-50,24083000,113946007000,8179,3368.2,4720,62200,4710,1173400,40483553140,40483553140,40483553140,17189200,13588300,5747893,27422197600,8
2021-07-29,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4710,4720,29 Jul 2021,4730,4740,4650,4650,-60,50238500,234592819000,12388,3325.3,4660,117700,4650,339400,40483553140,40483553140,40483553140,28880700,18179200,64,302656,1
2021-07-30,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4650,4710,30 Jul 2021,4710,4840,4670,4720,70,65379500,310684235000,11573,3375.4,4730,13900,4720,103500,40483553140,40483553140,40483553140,36210700,46595500,1920646,9032453715,14
2021-08-02,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4720,4730,02 Agt 2021,4740,4820,4730,4820,100,39192600,187508162000,9458,3446.9,4820,377200,4810,332300,40483553140,40483553140,40483553140,17047100,31036900,1510474,7129449497,12
2021-08-03,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4820,4840,03 Agt 2021,4830,4970,4830,4940,120,46414100,228254882000,9884,3532.7,4940,1573800,4930,97200,40483553140,40483553140,40483553140,18726300,37485800,3930000,18589368500,4
2021-08-04,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4940,4970,04 Agt 2021,4960,4970,4870,4900,-40,25646900,125773791000,6750,3504.1,4910,124800,4900,582200,40483553140,40483553140,40483553140,10580700,16329600,83,407870,4
2021-08-05,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4900,4900,05 Agt 2021,4900,4930,4860,4890,-10,31304900,153344342000,7476,3496.9,4900,1400,4890,228600,40483553140,40483553140,40483553140,10438700,14667800,1105181,5414306892,9
2021-08-06,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4890,4940,06 Agt 2021,4940,4980,4880,4940,50,45454600,224555672000,7415,3532.7,4940,880600,4930,5000,40483553140,40483553140,40483553140,11190300,26464400,229781,1200268540,7
2021-08-09,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4940,4940,09 Agt 2021,4950,4950,4830,4860,-80,31858700,155028118000,7311,3475.5,4870,35100,4860,140700,40483553140,40483553140,40483553140,15710700,21928500,2128492,10440251092,3
2021-08-10,54,ASII,Astra International Tbk.,--MO1UBACK0000C311------------,4860,4900,10 Agt 2021,4900,4930,4840,4910,50,41920300,205084194000,7132,3511.2,4920,402000,4910,9700,40483553140,40483553140,40483553140,19864800,34069600,71240,352604400,8
