Trading Date,No,Stock Code,Company Name,Remarks,Previous,Open Price,Last Trading Date,First Trade,High,Low,Close,Change,Volume,Value,Frequency,Index Individual,Offer,Offer Volume,Bid,Bid Volume,Listed Shares,Tradeble Shares,Weight For Index,Foreign Sell,Foreign Buy,Non Regular Volume,Non Regular Value,Non Regular Frequency
2020-10-26,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9725,9725,26 Oct 2020,9750,9875,9700,9775,50,5331300,52128350000,4661,362.4,9800,1600,9775,673100,11661908000,11661908000,11661908000,3079800,592900,116,1126450,2
2020-10-27,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9775,9750,27 Oct 2020,9775,9775,9650,9650,-125,4979000,48274747500,5594,357.7,9675,3400,9650,1043200,11661908000,11661908000,11661908000,2830500,959400,468203,4534076217,5
2020-11-02,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9650,9650,02 Nov 2020,9675,9925,9625,9750,100,9102800,89214875000,7062,361.4,9775,15600,9750,62000,11661908000,11661908000,11661908000,5089700,6490200,2152265,20998792950,6
2020-11-03,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9750,9825,03 Nov 2020,9825,9825,9725,9725,-25,4004300,39126257500,3591,360.5,9750,139600,9725,219300,11661908000,11661908000,11661908000,2723800,1995400,255,2477595,4
2020-11-04,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9725,9750,04 Nov 2020,9775,9825,9750,9775,50,2680800,26258087500,2367,362.4,9800,25100,9775,325900,11661908000,11661908000,11661908000,1339600,1915300,10000,97900000,1
2020-11-05,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9775,9850,05 Nov 2020,9850,9900,9800,9900,125,5042500,49722942500,4007,367.0,9925,154500,9900,11100,11661908000,11661908000,11661908000,3134400,3052400,323002,3201163200,4
2020-11-06,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9900,9900,06 Nov 2020,9925,9950,9800,9875,-25,10391600,102474755000,8042,366.1,9900,208100,9875,124600,11661908000,11661908000,11661908000,6714200,4212100,435075,4240683750,2
2020-11-09,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9875,9900,09 Nov 2020,9925,9950,9750,9750,-125,9146900,89738660000,11367,361.4,9775,44100,9750,1036800,11661908000,11661908000,11661908000,4970900,1235600,10,98670,1
2020-11-10,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9750,9775,10 Nov 2020,9800,9850,9650,9675,-75,21280100,206385997500,16721,358.7,9700,56900,9675,1374600,11661908000,11661908000,11661908000,10395000,3965100,30,292500,1
2020-11-11,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9675,9775,11 Nov 2020,9750,9775,9600,9600,-75,20988000,202763522500,16778,355.9,9625,3400,9600,2901700,11661908000,11661908000,11661908000,10322700,4032300,92247,893316825,7
2020-11-12,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9600,9675,12 Nov 2020,9675,9800,9675,9775,175,10317600,100681577500,7107,362.4,9775,1547400,9750,212500,11661908000,11661908000,11661908000,3554200,5295600,1011093,9860572089,3
2020-11-13,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9775,9775,13 Nov 2020,9750,9775,9675,9700,-75,7350000,71310035000,5626,359.6,9700,198500,9675,702800,11661908000,11661908000,11661908000,2743200,1414100,290,2830750,2
2020-11-16,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9700,9775,16 Nov 2020,9775,9800,9700,9750,50,7054800,68710647500,6593,361.4,9775,69500,9750,149400,11661908000,11661908000,11661908000,2631000,2552800,96,931200,1
2020-11-17,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9750,9800,17 Nov 2020,9800,10475,9800,10250,500,24735800,251080255000,15566,380.0,10275,93300,10250,251100,11661908000,11661908000,11661908000,2698700,10093800,2900031,29275317750,3
2020-11-18,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10250,10250,18 Nov 2020,10275,10475,10250,10275,25,10675000,110574640000,8198,380.9,10300,36600,10275,76600,11661908000,11661908000,11661908000,3560900,4663300,1963950,20336080800,26
2020-11-19,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10275,10275,19 Nov 2020,10275,10400,10150,10350,75,7159300,73442057500,6279,383.7,10375,253600,10350,1600,11661908000,11661908000,11661908000,2864000,1711600,502000,5203100000,2
2020-11-20,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10350,10400,20 Nov 2020,10400,10400,10100,10100,-250,10424600,106040605000,8323,374.4,10125,49500,10100,195400,11661908000,11661908000,11661908000,7751100,2230000,1930000,19849820000,4
2020-11-23,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10100,10150,23 Nov 2020,10150,10250,10125,10200,100,5293500,53957510000,4054,378.1,10200,114300,10175,105600,11661908000,11661908000,11661908000,2741600,2883500,750243,7626238200,5
2020-11-24,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10200,10225,24 Nov 2020,10250,10250,10100,10125,-75,8640800,87537625000,7983,375.3,10150,3000,10125,135600,11661908000,11661908000,11661908000,5346400,2063900,765515,7798059197,6
2020-11-25,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10125,10125,25 Nov 2020,10150,10175,10000,10000,-125,12555600,126123087500,9478,370.7,10025,41200,10000,756300,11661908000,11661908000,11661908000,7761400,771500,227,2300325,4
2020-11-26,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10000,10000,26 Nov 2020,10025,10150,9925,10125,125,13527800,135716110000,7091,375.3,10150,35500,10125,596600,11661908000,11661908000,11661908000,5650900,1158200,435600,4368925200,2
2020-11-27,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10125,10150,27 Nov 2020,10175,10600,10075,10600,475,28037600,292091932500,11622,393.0,10600,863500,10575,100700,11661908000,11661908000,11661908000,6911100,17132100,318138,3499433928,6
2020-11-30,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10600,10600,30 Nov 2020,10600,10625,9900,9900,-700,64378700,648630197500,28997,367.0,9925,158000,9900,1358600,11661908000,11661908000,11661908000,32433400,12392300,897606,9047914500,9
2020-12-01,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9900,10000,01 Dec 2020,10025,10150,9950,10100,200,20983400,210592595000,11392,374.4,10125,94400,10100,363400,11661908000,11661908000,11661908000,11758700,7809900,194,1945295,5
2020-12-02,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10100,10175,02 Dec 2020,10175,10200,10025,10175,75,14997900,151688537500,7403,377.2,10175,2544500,10150,33500,11661908000,11661908000,11661908000,8902600,7632000,139310,1408842900,3
2020-12-03,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10175,10200,03 Dec 2020,10200,10225,10025,10025,-150,15979900,161199475000,8955,371.6,10050,97500,10025,1442300,11661908000,11661908000,11661908000,10627200,5413300,465331,4702456575,7
2020-12-04,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,10025,10025,04 Dec 2020,10025,10025,9950,9950,-75,16025500,159865610000,8839,368.9,9975,438700,9950,1091900,11661908000,11661908000,11661908000,9863000,4893500,15631950,157673848400,9
2020-12-07,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9950,9975,07 Dec 2020,10000,10025,9950,9950,0,14777600,147581885000,10855,368.9,9975,8500,9950,2211200,11661908000,11661908000,11661908000,6920600,344700,2232853,22461113825,7
2020-12-08,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9950,9950,08 Dec 2020,9950,9975,9750,9800,-150,37259300,366631697500,24705,363.3,9825,64500,9800,260100,11661908000,11661908000,11661908000,26905600,1533200,300000,3000000000,1
2020-12-10,291,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9800,9875,10 Dec 2020,9875,9950,9725,9950,150,27446400,269465005000,15042,368.9,9950,853300,9900,500,11661908000,11661908000,11661908000,19354700,8134000,79,784114,2
2020-12-11,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9950,9950,11 Dec 2020,9950,9975,9800,9825,-125,15130000,149165975000,8495,364.2,9850,176700,9825,861200,11661908000,11661908000,11661908000,8399500,791800,177816,1741291932,7
2020-12-14,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9825,9825,14 Dec 2020,9850,9875,9800,9825,0,7997300,78692835000,5389,364.2,9850,78300,9825,940800,11661908000,11661908000,11661908000,4428600,1041000,181483,1786779882,5
2020-12-15,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9825,9825,15 Dec 2020,9800,9850,9700,9700,-125,17300900,168697882500,11381,359.6,9725,20500,9700,2497400,11661908000,11661908000,11661908000,12065900,3401300,1000,9150000,1
2020-12-16,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9700,9725,16 Dec 2020,9750,9800,9700,9775,75,16458300,160253702500,10821,362.4,9800,384200,9775,1070200,11661908000,11661908000,11661908000,10380800,5039400,758522,7396350650,3
2020-12-17,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9775,9800,17 Dec 2020,9800,9850,9725,9725,-50,12290800,120073850000,8140,360.5,9750,18600,9725,2747700,11661908000,11661908000,11661908000,4262700,1795500,1575000,15671250000,2
2020-12-18,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9725,9750,18 Dec 2020,9750,9775,9675,9700,-25,15122100,146901245000,8269,359.6,9725,58000,9700,219000,11661908000,11661908000,11661908000,10096200,2388200,247,2404489,5
2020-12-21,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9700,9700,21 Dec 2020,9725,9825,9650,9775,75,10927500,106376680000,8885,362.4,9775,792400,9750,227400,11661908000,11661908000,11661908000,4045900,1513300,80349,779388550,7
2020-12-22,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9775,9825,22 Dec 2020,9825,9825,9600,9600,-175,15824100,152862367500,14228,355.9,9625,179200,9600,2105800,11661908000,11661908000,11661908000,7520100,339700,92704,899785000,4
2020-12-23,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9600,9600,23 Dec 2020,9650,9675,9450,9525,-75,11933300,113761880000,10539,353.1,9550,85400,9525,2900,11661908000,11661908000,11661908000,5375100,270100,290,2794000,4
2020-12-28,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9525,9525,28 Dec 2020,9550,9550,9450,9475,-50,10841700,102815960000,8792,351.3,9500,293900,9475,5100,11661908000,11661908000,11661908000,5428600,770200,1572490,14962815890,4
2020-12-29,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9475,9500,29 Dec 2020,9525,9575,9275,9300,-175,18237100,171103767500,14447,344.8,9325,49200,9300,454500,11661908000,11661908000,11661908000,6525500,1570900,55740,607511000,2
2020-12-30,292,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9300,9300,30 Dec 2020,9325,9575,9300,9575,275,16093100,151942437500,8316,355.0,9575,1493400,9450,400,11661908000,11661908000,11661908000,6119700,1813600,555906,5322795350,3
2021-01-04,293,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9575,9600,04 Jan 2021,9575,9600,9400,9575,0,6040400,57674697500,4913,355.0,9600,228100,9575,64800,11661908000,11661908000,11661908000,908800,1090000,0,0,0
2021-01-05,293,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9575,9525,05 Jan 2021,9550,9575,9450,9450,-125,10086200,95630607500,7103,350.3,9475,15700,9450,168700,11661908000,11661908000,11661908000,3197400,3260800,280,2664752,4
2021-01-06,294,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9450,9450,06 Jan 2021,9475,9550,9375,9425,-25,10369600,97932115000,6906,349.4,9425,2100,9400,29100,11661908000,11661908000,11661908000,2475900,3262900,87,826975,2
2021-01-07,294,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9425,9425,07 Jan 2021,9450,9600,9400,9500,75,8826900,83575050000,8216,352.2,9500,289500,9475,6500,11661908000,11661908000,11661908000,1851800,5177200,700,6842500,1
2021-01-08,294,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9500,9550,08 Jan 2021,9550,9575,9450,9525,25,11195000,106332410000,7164,353.1,9525,82600,9500,28100,11661908000,11661908000,11661908000,4124600,3223200,277869,2630309310,5
2021-01-11,294,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9525,9525,11 Jan 2021,9500,9600,9500,9525,0,5309300,50607897500,5851,353.1,9550,137700,9525,18700,11661908000,11661908000,11661908000,422300,1066200,278809,2647417825,9
2021-01-12,294,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9525,9525,12 Jan 2021,9550,9550,9425,9425,-100,6644300,62891892500,6453,349.4,9450,35500,9425,329300,11661908000,11661908000,11661908000,3469700,526100,76599,723875001,6
2021-01-13,294,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9425,9425,13 Jan 2021,9425,9450,9325,9325,-100,11366200,106356935000,9641,345.7,9350,43200,9325,580400,11661908000,11661908000,11661908000,6312200,679500,1450234,13719203850,6
2021-01-14,294,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9325,9350,14 Jan 2021,9375,9475,9325,9350,25,6211400,58407562500,5615,346.6,9375,14000,9350,444100,11661908000,11661908000,11661908000,1496200,2230800,998545,9334319100,6
2021-01-15,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9350,9350,15 Jan 2021,9375,9425,9325,9375,25,6773600,63396932500,5068,347.5,9375,44000,9350,165600,11661908000,11661908000,11661908000,3247400,2519200,61140,573198000,5
2021-01-18,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9375,9375,18 Jan 2021,9400,9650,9375,9625,250,15779400,150617215000,7821,356.8,9650,46600,9625,472500,11661908000,11661908000,11661908000,7188100,2944500,20,187500,1
2021-01-19,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9625,9700,19 Jan 2021,9725,9900,9625,9750,125,34368300,336202785000,16176,361.4,9750,215600,9725,89000,11661908000,11661908000,11661908000,10775600,2846000,100896,987660000,10
2021-01-20,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9750,9750,20 Jan 2021,9750,9825,9600,9675,-75,14452800,140783472500,6914,358.7,9700,30500,9675,151700,11661908000,11661908000,11661908000,5344500,742800,46,448500,1
2021-01-21,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9675,9700,21 Jan 2021,9700,9750,9575,9575,-100,7065100,67966597500,5783,355.0,9600,27000,9575,116300,11661908000,11661908000,11661908000,3781100,1666000,112,1083600,2
2021-01-22,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA000051--------------,9575,9575,22 Jan 2021,9600,9600,9400,9475,-100,5631500,53331662500,5474,351.3,9500,222600,9475,234600,11661908000,11661908000,11661908000,1944000,1769900,1522000,14843576000,2
2021-01-25,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA0000D222------------,9475,9450,25 Jan 2021,9425,9575,9325,9500,25,8009500,75814550000,5596,352.2,9500,323500,9475,31200,11661908000,11661908000,11661908000,3378200,750900,0,0,0
2021-01-26,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA0000D222------------,9500,9575,26 Jan 2021,9575,9700,9400,9500,0,13587300,129944372500,8906,352.2,9500,178200,9475,61600,11661908000,11661908000,11661908000,5878600,4081900,850029,8073775500,5
2021-01-27,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA0000D222------------,9500,9500,27 Jan 2021,9500,9650,9400,9500,0,9466000,90194907500,5684,352.2,9500,42200,9475,103800,11661908000,11661908000,11661908000,4726600,2802700,2971997,28400600725,23
2021-01-28,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA0000D222------------,9500,9500,28 Jan 2021,9475,9500,9350,9350,-150,8804700,83015552500,5756,346.6,9350,213000,9325,146500,11661908000,11661908000,11661908000,4194700,1005400,54400,516030400,3
2021-01-29,295,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA0000D222------------,9350,9350,29 Jan 2021,9350,9400,9000,9100,-250,14066800,128696027500,10846,337.3,9125,500,9100,537500,11661908000,11661908000,11661908000,7064000,2942900,1030181,9382536119,7
2021-02-01,296,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA0000D222------------,9100,9000,01 Feb 2021,9025,9300,9000,9225,125,6846000,62850655000,6572,342.0,9250,31400,9225,136900,11661908000,11661908000,11661908000,1931500,1713300,198,1808922,4
2021-02-02,296,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAFA0000D222------------,9225,9250,02 Feb 2021,9250,9575,9225,9500,275,12534000,118459827500,7079,352.2,9500,273600,9475,17300,11661908000,11661908000,11661908000,6006600,3269800,0,0,0
2021-02-03,296,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,9500,9525,03 Feb 2021,9525,9550,9400,9425,-75,8510200,80730902500,4953,349.4,9450,35900,9425,116600,11661908000,11661908000,11661908000,5488300,2659100,2453439,22921556850,10
2021-02-04,296,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,9425,9425,04 Feb 2021,9425,9475,9225,9325,-100,6585300,61273922500,6958,345.7,9325,22100,9300,16700,11661908000,11661908000,11661908000,3847300,1484800,1000255,9444918375,11
2021-02-05,296,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,9325,9325,05 Feb 2021,9350,9350,9175,9225,-100,7215800,66546080000,6491,342.0,9225,179900,9200,220800,11661908000,11661908000,11661908000,3971600,1258100,5032653,46771825084,9
2021-02-08,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,9225,9225,08 Feb 2021,9250,9275,9100,9100,-125,11335300,103739277500,10254,337.3,9125,75200,9100,2520200,11661908000,11661908000,11661908000,5377100,2323600,86,795928,2
2021-02-09,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,9100,9150,09 Feb 2021,9150,9200,8800,8800,-300,35900200,322037752500,25985,326.2,8825,900,8800,2261500,11661908000,11661908000,11661908000,32297100,4041700,1309200,11520960000,1
2021-02-10,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8800,8850,10 Feb 2021,8875,9075,8850,9000,200,19472200,175113255000,13094,333.6,9000,83800,8975,577900,11661908000,11661908000,11661908000,8154600,4106500,0,0,0
2021-02-11,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,9000,9000,11 Feb 2021,9025,9050,8950,8975,-25,4249400,38150292500,5272,332.7,8975,50600,8950,645300,11661908000,11661908000,11661908000,2064100,273400,0,0,0
2021-02-15,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8975,9000,15 Feb 2021,9000,9025,8950,8975,0,4050100,36366945000,5410,332.7,8975,4100,8950,411400,11661908000,11661908000,11661908000,1312200,619800,750000,6735000000,1
2021-02-16,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8975,9000,16 Feb 2021,9000,9025,8800,8825,-150,14656600,129734655000,13901,327.2,8850,42400,8825,1424000,11661908000,11661908000,11661908000,11349600,1209600,358500,3228275000,4
2021-02-17,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8825,8825,17 Feb 2021,8825,8900,8800,8825,0,5044600,44580770000,5770,327.2,8850,258400,8825,136400,11661908000,11661908000,11661908000,1862100,934100,0,0,0
2021-02-18,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8825,8900,18 Feb 2021,8900,8925,8750,8750,-75,10242500,90415940000,8740,324.4,8775,31800,8750,642100,11661908000,11661908000,11661908000,4922100,814300,46,408250,2
2021-02-19,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8750,8750,19 Feb 2021,8775,8800,8550,8600,-150,16657400,143660532500,12863,318.8,8625,83200,8600,977700,11661908000,11661908000,11661908000,13264700,2619600,5081,44470900,2
2021-02-22,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8600,8725,22 Feb 2021,8725,8750,8625,8625,25,6220800,54087437500,6732,319.7,8650,1400,8625,209200,11661908000,11661908000,11661908000,2084900,1676500,1839138,15840615300,5
2021-02-23,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8625,8625,23 Feb 2021,8625,8625,8550,8550,-75,11933200,102328115000,12947,317.0,8575,11000,8550,729000,11661908000,11661908000,11661908000,5783700,2259900,119,1037855,2
2021-02-24,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8550,8550,24 Feb 2021,8575,8725,8500,8650,100,17672400,152615930000,9372,320.7,8650,204900,8625,115800,11661908000,11661908000,11661908000,10115100,4135500,298498,2578982500,6
2021-02-25,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8650,8700,25 Feb 2021,8700,8750,8575,8575,-75,7989700,69173630000,8910,317.9,8600,1400,8575,194000,11661908000,11661908000,11661908000,6346500,2544000,2411010,20859719800,10
2021-02-26,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8575,8550,26 Feb 2021,8550,8650,8500,8575,0,11519000,98609897500,7041,317.9,8575,50100,8550,34000,11661908000,11661908000,11661908000,6427300,4292900,1800372,15441090400,14
2021-03-01,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8575,8600,01 Mar 2021,8600,8650,8575,8600,25,4982200,42813655000,6349,318.8,8625,108600,8600,22400,11661908000,11661908000,11661908000,2439400,1694600,136,1166640,2
2021-03-02,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8600,8600,02 Mar 2021,8625,8900,8600,8700,100,13965700,121337730000,9259,322.5,8700,677500,8675,129300,11661908000,11661908000,11661908000,8190600,5203900,317300,2732010000,3
2021-03-03,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8700,8700,03 Mar 2021,8725,8750,8650,8725,25,9225100,80406220000,7549,323.4,8725,753700,8700,273200,11661908000,11661908000,11661908000,5918500,5042200,1605384,13997343600,6
2021-03-04,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8725,8775,04 Mar 2021,8750,8775,8600,8600,-125,7279700,62820917500,6320,318.8,8600,110700,8575,706900,11661908000,11661908000,11661908000,5342600,1097800,460800,3978547200,2
2021-03-05,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8600,8600,05 Mar 2021,8600,8600,8500,8500,-100,12683100,108097745000,9776,315.1,8500,241800,8475,763700,11661908000,11661908000,11661908000,9127400,1217000,2394359,20596140250,5
2021-03-08,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8500,8500,08 Mar 2021,8525,8550,8325,8375,-125,12971400,108882135000,11075,310.5,8375,70900,8350,182600,11661908000,11661908000,11661908000,5928700,2191400,222,1887374,3
2021-03-09,297,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8375,8375,09 Mar 2021,8400,8425,8300,8325,-50,8629600,72152672500,7548,308.6,8350,40600,8300,349500,11661908000,11661908000,11661908000,4683600,2333200,223,1874925,4
2021-03-10,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8325,8325,10 Mar 2021,8350,8500,8325,8375,50,7208800,60488300000,5358,310.5,8400,26300,8375,85200,11661908000,11661908000,11661908000,5482900,4153100,155118,1300333250,8
2021-03-12,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8375,8400,12 Mar 2021,8400,8475,8375,8375,0,6857000,57542832500,5050,310.5,8400,66900,8375,89700,11661908000,11661908000,11661908000,4619000,1340700,192461,1609421572,5
2021-03-15,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8375,8475,15 Mar 2021,8475,8675,8450,8500,125,9366100,80177200000,6935,315.1,8525,400,8500,324400,11661908000,11661908000,11661908000,3547700,4009200,1171504,9845911650,10
2021-03-16,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8500,8575,16 Mar 2021,8575,8625,8525,8600,100,4733700,40606202500,3439,318.8,8600,79600,8575,40800,11661908000,11661908000,11661908000,2137500,2511100,24,204744,1
2021-03-17,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8600,8650,17 Mar 2021,8650,8650,8550,8625,25,6268400,54059962500,3542,319.7,8650,236600,8625,744800,11661908000,11661908000,11661908000,2704900,4731800,100,835000,1
2021-03-18,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8625,8675,18 Mar 2021,8675,8725,8650,8700,75,8262600,71747067500,3651,322.5,8725,241100,8700,373700,11661908000,11661908000,11661908000,4018300,6950800,0,0,0
2021-03-19,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8700,8700,19 Mar 2021,8700,8875,8625,8825,125,15236900,134524040000,7995,327.2,8850,86200,8825,12300,11661908000,11661908000,11661908000,6048000,9598000,5652,54502300,2
2021-03-22,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8825,8850,22 Mar 2021,8850,8900,8800,8825,0,7289500,64456640000,4959,327.2,8825,154800,8800,646500,11661908000,11661908000,11661908000,2861800,2670000,318,2806775,6
2021-03-23,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,8825,9100,23 Mar 2021,9125,9275,9100,9200,375,30860800,283663952500,15950,341.1,9225,441100,9200,227700,11661908000,11661908000,11661908000,8063100,4637600,160,1468400,3
2021-03-24,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,9200,9200,24 Mar 2021,9225,9275,9050,9250,50,12586500,115413367500,8910,342.9,9250,190300,9225,57000,11661908000,11661908000,11661908000,2826000,5451200,0,0,0
2021-03-25,298,ICBP,Indofood CBP Sukses Makmur Tbk.,--MO1XDAF30000D222------------,9250,9200,25 Mar 2021,9200,9225,8875,8950,-300,11930600,106915105000,7353,331.8,8975,109500,8950,1018200,11661908000,11661908000,11661908000,7607800,1524900,17149000,153054825000,1
