calendar_date,ihsg_return_lag_1,ihsg_std_dev_7,ihsg_std_dev_14,ihsg_std_dev_21
2024-09-04,0.104%,28.366,73.409,148.203
2024-09-05,0.534%,36.587,69.053,135.491
2024-09-06,0.534%,36.587,69.053,135.491
2024-09-07,0.534%,36.587,69.053,135.491
2024-09-08,-0.246%,33.21,67.729,123.416
2024-09-09,0.753%,44.514,72.069,115.221
2024-09-10,0.0%,51.426,62.447,109.213
2024-09-11,0.477%,46.497,61.274,110.265
2024-09-12,0.18%,48.517,65.73,106.969
2024-09-13,0.18%,48.517,65.73,106.969
2024-09-14,0.18%,48.517,65.73,106.969
2024-09-15,0.18%,48.517,65.73,106.969
2024-09-16,0.256%,47.164,67.923,103.953
2024-09-17,-0.038%,46.402,72.164,100.762
2024-09-18,0.971%,49.511,80.338,107.185
2024-09-19,-2.049%,53.062,77.337,102.906
2024-09-20,-2.049%,53.062,77.337,102.906
2024-09-21,-2.049%,53.062,77.337,102.906
2024-09-22,0.426%,50.947,75.735,91.758
2024-09-23,0.026%,52.503,63.977,83.825
2024-09-24,-0.476%,58.705,58.421,79.203
2024-09-25,0.052%,60.134,52.78,72.97
2024-09-26,-0.62%,65.632,55.223,71.326
2024-09-27,-0.62%,65.632,55.223,71.326
2024-09-28,-0.62%,65.632,55.223,71.326
2024-09-29,-2.196%,86.931,85.06,81.835
2024-09-30,1.514%,89.922,91.185,83.23
2024-10-01,-1.034%,96.137,104.734,91.035
2024-10-02,-0.251%,93.194,115.723,96.737
2024-10-03,-0.636%,93.694,127.447,108.526
2024-10-04,-0.636%,93.694,127.447,108.526
2024-10-05,-0.636%,93.694,127.447,108.526
2024-10-06,0.107%,74.83,131.662,117.928
2024-10-07,0.706%,48.644,127.663,122.4
2024-10-08,-0.741%,51.457,112.406,129.918
2024-10-09,-0.28%,33.125,113.97,136.654
2024-10-10,0.548%,27.518,105.618,139.35
2024-10-11,0.548%,27.518,105.618,139.35
2024-10-12,0.548%,27.518,105.618,139.35
2024-10-13,0.519%,30.822,91.286,137.771
2024-10-14,0.886%,49.845,79.915,133.061
2024-10-15,0.288%,62.891,66.665,126.091
2024-10-16,1.124%,92.279,73.049,120.494
2024-10-17,0.323%,105.441,88.701,107.589
2024-10-18,0.323%,105.441,88.701,107.589
2024-10-19,0.323%,105.441,88.701,107.589
2024-10-20,0.168%,99.097,101.567,109.403
2024-10-21,0.206%,87.176,114.019,110.319
2024-10-22,-0.013%,66.798,122.039,111.017
2024-10-23,-0.912%,49.819,118.408,109.92
2024-10-24,-0.285%,36.346,112.373,107.767
2024-10-25,-0.285%,36.346,112.373,107.767
2024-10-26,-0.285%,36.346,112.373,107.767
2024-10-27,-0.78%,57.297,109.095,106.539
2024-10-28,-0.367%,73.753,100.613,104.424
2024-10-29,-0.486%,85.978,90.08,105.048
2024-10-30,0.053%,81.264,84.103,104.764
2024-10-31,-0.911%,74.244,90.994,106.564
2024-11-01,-0.911%,74.244,90.994,106.564
2024-11-02,-0.911%,74.244,90.994,106.564
2024-11-03,-0.333%,73.863,104.245,107.555
2024-11-04,0.16%,60.159,113.83,108.234
2024-11-05,-1.442%,75.253,131.318,119.271
2024-11-06,-1.896%,116.087,160.167,142.166
2024-11-07,0.594%,122.195,169.719,155.843
2024-11-08,0.594%,122.195,169.719,155.843
2024-11-09,0.594%,122.195,169.719,155.843
2024-11-10,-0.288%,114.255,171.747,170.721
2024-11-11,0.771%,100.975,160.032,179.639
2024-11-12,-0.178%,84.657,151.276,187.525
2024-11-13,-1.286%,55.596,147.032,199.756
2024-11-14,-0.748%,56.355,148.46,209.454
2024-11-15,-0.748%,56.355,148.46,209.454
2024-11-16,-0.748%,56.355,148.46,209.454
2024-11-17,-0.377%,73.535,148.328,215.577
2024-11-18,0.869%,72.286,139.681,212.263
2024-11-19,-0.222%,72.258,124.852,204.547
2024-11-20,-0.543%,59.575,116.069,194.376
2024-11-21,0.77%,30.385,100.77,182.982
2024-11-22,0.77%,30.385,100.77,182.982
2024-11-23,0.77%,30.385,100.77,182.982
2024-11-24,1.64%,60.438,76.442,166.407
2024-11-25,-0.93%,62.415,64.263,153.476
2024-11-26,-0.93%,62.415,64.263,153.476
2024-11-27,-0.635%,55.172,64.567,141.286
2024-11-28,-1.194%,66.324,68.476,133.429
2024-11-29,-1.194%,66.324,68.476,133.429
2024-11-30,-1.194%,66.324,68.476,133.429
2024-12-01,-0.942%,88.066,79.736,125.441
2024-12-02,2.114%,86.475,71.361,112.57
2024-12-03,1.82%,101.477,73.805,100.875
2024-12-04,-0.191%,101.301,80.639,84.451
2024-12-05,0.957%,121.504,93.682,84.359
2024-12-06,0.957%,121.504,93.682,84.359
2024-12-07,0.957%,121.504,93.682,84.359
2024-12-08,0.745%,144.275,108.009,96.001
2024-12-09,0.202%,144.107,121.815,106.546
2024-12-10,0.161%,96.651,131.989,116.834
2024-12-11,-0.951%,59.996,129.71,119.921
2024-12-12,-0.933%,60.383,126.929,120.31
2024-12-13,-0.933%,60.383,126.929,120.31
2024-12-14,-0.933%,60.383,126.929,120.31
2024-12-15,-0.901%,74.526,127.349,119.889
2024-12-16,-1.391%,114.769,132.148,120.016
2024-12-17,-0.699%,140.389,139.118,121.515
2024-12-18,-1.843%,170.899,155.832,135.809
2024-12-19,0.1%,162.236,163.622,147.073
2024-12-20,0.1%,162.236,163.622,147.073
2024-12-21,0.1%,162.236,163.622,147.073
2024-12-22,1.604%,130.265,169.188,148.903
2024-12-23,-0.423%,98.387,175.826,153.361
2024-12-24,-0.423%,98.387,175.826,153.361
2024-12-25,-0.423%,98.387,175.826,153.361
2024-12-26,-0.41%,66.369,182.853,157.766
2024-12-27,-0.41%,66.369,182.853,157.766
2024-12-28,-0.41%,66.369,182.853,157.766
2024-12-29,0.611%,52.424,180.567,160.449
2024-12-30,0.611%,52.424,180.567,160.449
2024-12-31,0.611%,52.424,180.567,160.449
2025-01-01,1.172%,65.184,167.505,160.773
2025-01-02,0.014%,64.979,148.421,159.666
2025-01-03,0.014%,64.979,148.421,159.666
2025-01-04,0.014%,64.979,148.421,159.666
2025-01-05,-1.173%,48.267,121.257,158.125
2025-01-06,0.042%,48.605,96.037,160.624
2025-01-07,-0.042%,47.432,74.259,160.463
2025-01-08,-0.212%,42.322,57.607,160.51
2025-01-09,0.34%,41.669,53.353,154.986
2025-01-10,0.34%,41.669,53.353,154.986
2025-01-11,0.34%,41.669,53.353,154.986
2025-01-12,-1.016%,43.385,54.755,145.485
2025-01-13,-0.855%,48.836,57.559,133.55
2025-01-14,1.768%,48.836,52.165,108.831
2025-01-15,0.395%,52.195,52.624,86.899
2025-01-16,0.661%,64.137,56.509,70.727
2025-01-17,0.661%,64.137,56.509,70.727
2025-01-18,0.661%,64.137,56.509,70.727
2025-01-19,0.224%,75.086,59.443,62.038
2025-01-20,0.153%,84.126,63.905,63.71
2025-01-21,1.044%,94.914,75.048,74.09
2025-01-22,-0.331%,63.047,81.148,75.605
2025-01-23,-0.926%,49.678,81.855,71.704
2025-01-24,-0.926%,49.678,81.855,71.704
2025-01-25,-0.926%,49.678,81.855,71.704
2025-01-26,-0.926%,49.678,81.855,71.704
2025-01-27,-0.926%,49.678,81.855,71.704
2025-01-28,-0.926%,49.678,81.855,71.704
2025-01-29,-1.298%,59.185,82.221,72.118
2025-01-30,0.509%,64.328,81.589,71.419
2025-01-31,0.509%,64.328,81.589,71.419
2025-02-01,0.509%,64.328,81.589,71.419
2025-02-02,-1.111%,83.295,83.866,71.801
2025-02-03,0.612%,86.444,84.373,71.971
2025-02-04,-0.693%,75.554,83.766,73.346
2025-02-05,-2.107%,90.689,97.27,87.28
2025-02-06,-1.934%,132.098,138.267,115.723
2025-02-07,-1.934%,132.098,138.267,115.723
2025-02-08,-1.934%,132.098,138.267,115.723
2025-02-09,-1.409%,177.355,180.707,148.48
2025-02-10,-1.745%,210.703,224.919,186.887
2025-02-11,1.745%,204.896,239.038,204.295
2025-02-12,-0.481%,170.42,248.462,220.534
2025-02-13,0.363%,109.561,240.808,232.978
2025-02-14,0.363%,109.561,240.808,232.978
2025-02-15,0.363%,109.561,240.808,232.978
2025-02-16,2.908%,96.01,219.262,234.874
2025-02-17,0.629%,122.859,200.75,233.972
2025-02-18,-1.149%,128.266,188.961,233.478
2025-02-19,-0.103%,105.417,169.199,230.028
2025-02-20,0.221%,98.336,155.103,223.819
2025-02-21,0.221%,98.336,155.103,223.819
2025-02-22,0.221%,98.336,155.103,223.819
2025-02-23,-0.779%,74.462,129.711,216.498
2025-02-24,-2.415%,91.522,111.095,207.514
2025-02-25,0.288%,106.961,105.843,194.21
2025-02-26,-1.832%,126.92,120.027,190.246
2025-02-27,-3.3%,191.297,163.504,209.469
2025-02-28,-3.3%,191.297,163.504,209.469
2025-03-01,-3.3%,191.297,163.504,209.469
2025-03-02,3.971%,176.661,164.249,197.931
2025-03-03,-2.147%,156.722,180.308,197.962
2025-03-04,2.367%,119.146,182.534,180.01
2025-03-05,1.332%,124.134,182.568,160.103
2025-03-06,0.272%,129.325,173.372,151.068
2025-03-07,0.272%,129.325,173.372,151.068
2025-03-08,0.272%,129.325,173.372,151.068
2025-03-09,-0.573%,135.283,156.859,149.097
2025-03-10,-0.788%,86.06,146.546,150.011
2025-03-11,1.818%,95.42,136.452,148.852
2025-03-12,-0.27%,50.818,121.626,148.858
2025-03-13,-1.971%,54.671,108.922,150.834
2025-03-14,-1.971%,54.671,108.922,150.834
2025-03-15,-1.971%,54.671,108.922,150.834
2025-03-16,-0.675%,73.067,109.705,154.324
2025-03-17,-3.847%,149.632,135.402,168.219
2025-03-18,1.43%,164.337,145.176,164.82
2025-03-19,1.109%,165.544,134.628,159.877
2025-03-20,-1.943%,152.313,149.513,160.57
2025-03-21,-1.943%,152.313,149.513,160.57
2025-03-22,-1.943%,152.313,149.513,160.57
2025-03-23,-1.55%,130.992,171.182,163.99
2025-03-24,1.217%,105.762,180.837,160.627
2025-03-25,3.784%,105.762,174.365,158.002
2025-03-26,0.603%,128.105,166.434,154.761
2025-03-27,0.603%,128.105,166.434,154.761
2025-03-28,0.603%,128.105,166.434,154.761
2025-03-29,0.603%,128.105,166.434,154.761
2025-03-30,0.603%,128.105,166.434,154.761
2025-03-31,0.603%,128.105,166.434,154.761
2025-04-01,0.603%,128.105,166.434,154.761
2025-04-02,0.603%,128.105,166.434,154.761
2025-04-03,0.603%,128.105,166.434,154.761
2025-04-04,0.603%,128.105,166.434,154.761
2025-04-05,0.603%,128.105,166.434,154.761
2025-04-06,0.603%,128.105,166.434,154.761
2025-04-07,-7.91%,181.392,194.649,183.311
2025-04-08,-0.467%,210.751,217.897,206.588
2025-04-09,4.792%,210.665,198.145,207.774
2025-04-10,0.128%,208.738,173.712,209.902
2025-04-11,0.128%,208.738,173.712,209.902
2025-04-12,0.128%,208.738,173.712,209.902
2025-04-13,1.709%,214.011,162.937,207.561
2025-04-14,1.146%,209.348,160.35,201.171
2025-04-15,-0.652%,190.275,162.916,192.405
2025-04-16,0.594%,167.131,167.79,185.822
2025-04-17,0.594%,167.131,167.79,185.822
2025-04-18,0.594%,167.131,167.79,185.822
2025-04-19,0.594%,167.131,167.79,185.822
2025-04-20,0.124%,83.209,171.141,182.022
2025-04-21,1.427%,84.739,181.769,173.054
2025-04-22,1.468%,90.305,193.346,171.95
2025-04-23,-0.317%,93.341,201.617,177.912
2025-04-24,0.998%,109.684,215.841,190.216
2025-04-25,0.998%,109.684,215.841,190.216
2025-04-26,0.998%,109.684,215.841,190.216
2025-04-27,0.659%,111.147,231.375,202.869
2025-04-28,0.387%,106.242,214.226,216.889
2025-04-29,0.267%,82.143,174.23,230.578
2025-04-30,0.267%,82.143,174.23,230.578
2025-05-01,0.724%,73.375,172.36,242.277
2025-05-02,0.724%,73.375,172.36,242.277
2025-05-03,0.724%,73.375,172.36,242.277
2025-05-04,0.235%,76.582,162.964,246.312
2025-05-05,0.966%,73.6,165.767,255.305
2025-05-06,0.406%,75.959,171.429,270.298
2025-05-07,-1.415%,63.991,155.957,277.572
2025-05-08,0.073%,53.017,138.448,252.834
2025-05-09,0.073%,53.017,138.448,252.834
2025-05-10,0.073%,53.017,138.448,252.834
2025-05-11,0.073%,53.017,138.448,252.834
2025-05-12,0.073%,53.017,138.448,252.834
2025-05-13,2.151%,62.5,125.86,222.771
2025-05-14,0.86%,82.443,125.399,220.805
2025-05-15,0.952%,104.32,137.886,218.414
2025-05-16,0.952%,104.32,137.886,218.414
2025-05-17,0.952%,104.32,137.886,218.414
2025-05-18,0.478%,124.683,142.5,221.846
2025-05-19,-0.644%,128.935,140.741,221.72
2025-05-20,0.662%,111.121,142.537,216.372
2025-05-21,0.35%,65.696,143.325,210.377
2025-05-22,0.656%,55.59,144.545,202.331
2025-05-23,0.656%,55.59,144.545,202.331
2025-05-24,0.656%,55.59,144.545,202.331
2025-05-25,-0.36%,42.516,142.02,195.135
2025-05-26,0.153%,40.995,136.85,192.302
2025-05-27,-0.319%,39.882,132.552,182.032
2025-05-28,-0.319%,39.882,132.552,182.032
2025-05-29,-0.319%,39.882,132.552,182.032
2025-05-30,-0.319%,39.882,132.552,182.032
2025-05-31,-0.319%,39.882,132.552,182.032
2025-06-01,-1.547%,49.561,125.639,169.585
2025-06-02,-0.283%,67.273,102.978,157.962
2025-06-03,0.341%,73.219,70.067,146.558
2025-06-04,0.622%,64.896,58.175,135.086
2025-06-05,0.622%,64.896,58.175,135.086
2025-06-06,0.622%,64.896,58.175,135.086
2025-06-07,0.622%,64.896,58.175,135.086
2025-06-08,0.622%,64.896,58.175,135.086
2025-06-09,1.659%,73.618,58.901,130.714
2025-06-10,-0.124%,77.7,61.97,124.029
2025-06-11,-0.249%,81.018,63.713,119.475
2025-06-12,-0.527%,75.135,61.606,113.897
2025-06-13,-0.527%,75.135,61.606,113.897
2025-06-14,-0.527%,75.135,61.606,113.897
2025-06-15,-0.67%,62.061,62.391,94.428
2025-06-16,0.534%,47.765,62.304,67.988
2025-06-17,-0.671%,48.835,60.971,58.452
2025-06-18,-1.956%,83.97,75.939,66.148
2025-06-19,-0.89%,109.822,93.94,83.051
2025-06-20,-0.89%,109.822,93.94,83.051
2025-06-21,-0.89%,109.822,93.94,83.051
2025-06-22,-1.737%,144.971,125.387,111.429
2025-06-23,1.208%,142.014,137.857,123.373
2025-06-24,-0.539%,139.4,151.746,136.078
2025-06-25,0.951%,104.688,157.269,140.714
2025-06-26,0.951%,104.688,157.269,140.714
2025-06-27,0.951%,104.688,157.269,140.714
2025-06-28,0.951%,104.688,157.269,140.714
2025-06-29,0.449%,60.823,158.553,140.234
2025-06-30,-0.188%,50.878,149.699,140.378
2025-07-01,-0.492%,49.196,139.145,140.254
2025-07-02,-0.044%,31.674,125.614,139.96
2025-07-03,-0.189%,32.059,112.317,143.305
2025-07-04,-0.189%,32.059,112.317,143.305
2025-07-05,-0.189%,32.059,112.317,143.305
2025-07-06,0.524%,22.038,99.584,144.864
2025-07-07,0.043%,22.301,73.072,145.451
2025-07-08,0.579%,26.544,45.678,143.131
2025-07-09,0.878%,48.612,51.087,131.742
2025-07-10,0.6%,68.057,65.532,120.316
2025-07-11,0.6%,68.057,65.532,120.316
2025-07-12,0.6%,68.057,65.532,120.316
2025-07-13,0.71%,85.632,74.76,111.678
2025-07-14,0.606%,94.154,91.985,109.409
2025-07-15,0.728%,104.08,106.977,115.778
2025-07-16,1.321%,116.327,133.673,129.424
2025-07-17,0.343%,116.327,155.612,146.847
2025-07-18,0.343%,116.327,155.612,146.847
2025-07-19,0.343%,116.327,155.612,146.847
2025-07-20,1.176%,126.648,180.58,172.925
2025-07-21,-0.716%,111.768,187.493,187.067
2025-07-22,1.688%,113.654,201.17,203.075
2025-07-23,0.83%,114.47,210.642,223.494
2025-07-24,0.173%,104.198,214.325,236.925
2025-07-25,0.173%,104.198,214.325,236.925
2025-07-26,0.173%,104.198,214.325,236.925
2025-07-27,0.941%,111.931,215.461,254.574
2025-07-28,0.039%,104.386,209.73,268.335
2025-07-29,-0.893%,94.256,195.122,272.122
2025-07-30,-0.874%,57.657,173.683,266.837
2025-07-31,0.722%,47.64,153.581,260.351
2025-08-01,0.722%,47.64,153.581,260.351
2025-08-02,0.722%,47.64,153.581,260.351
2025-08-03,-0.968%,58.345,128.923,245.549
2025-08-04,0.67%,59.435,105.272,231.293
2025-08-05,-0.146%,50.439,90.107,211.847
2025-08-06,-0.187%,30.176,73.845,190.414
2025-08-07,0.574%,26.567,67.369,171.218
2025-08-08,0.574%,26.567,67.369,171.218
2025-08-09,0.574%,26.567,67.369,171.218
2025-08-10,0.969%,44.866,51.029,154.057
2025-08-11,2.445%,112.341,82.92,151.392
2025-08-12,1.296%,159.819,121.819,157.68
2025-08-13,0.481%,189.322,152.576,165.742
2025-08-14,-0.416%,187.38,170.986,171.92
2025-08-15,-0.416%,187.38,170.986,171.92
2025-08-16,-0.416%,187.38,170.986,171.92
2025-08-17,-0.416%,187.38,170.986,171.92
2025-08-18,-0.443%,156.718,181.878,172.157
2025-08-19,1.03%,117.291,195.629,181.25
2025-08-20,-0.667%,49.929,195.235,178.19
2025-08-21,-0.406%,31.67,193.013,178.581
2025-08-22,-0.406%,31.67,193.013,178.581
2025-08-23,-0.406%,31.67,193.013,178.581
2025-08-24,0.865%,33.508,183.977,184.025
2025-08-25,-0.265%,31.133,173.217,186.741
2025-08-26,0.379%,34.233,156.319,191.999
2025-08-27,0.202%,33.1,127.601,196.806
2025-08-28,-1.534%,43.64,89.426,192.951
2025-08-29,-1.534%,43.64,89.426,192.951
2025-08-30,-1.534%,43.64,89.426,192.951
2025-08-31,-1.534%,43.64,89.426,192.951
