Trading Date,Open,High,Low,Close,Volume,Bid Volume,Offer Volume,Foreign Sell,Foreign Buy
2021-07-06,3050,3070,3000,3010,151573500,5380300,397800,88936500,41826400
2021-07-07,3030,3070,3010,3030,110215500,4071900,656000,57648900,68120900
2021-07-08,3060,3060,3000,3010,132576600,954900,1236400,91252800,70876800
2021-07-09,3040,3170,3030,3160,222916400,1795000,2816000,70813700,171348000
2021-07-12,3190,3190,3110,3130,86268000,67400,2650400,53234900,56008000
2021-07-13,3160,3160,3050,3070,82856600,16000,454300,45896100,42537800
2021-07-14,3050,3070,3020,3060,84993400,322100,941800,62870500,46039600
2021-07-15,3110,3140,3080,3130,88092800,127400,872400,37975400,61055600
2021-07-16,3140,3170,3110,3170,63626300,2200,4160100,35382800,53821900
2021-07-19,3160,3230,3150,3220,116219500,139200,4375200,42653600,96331400
2021-07-21,3190,3240,3180,3210,115099400,7666200,654800,90234000,102076700
2021-07-22,3210,3260,3210,3260,48865700,627900,2656200,25705200,40730200
2021-07-23,3250,3250,3150,3170,67128400,923200,224900,26585800,30197800
2021-07-26,3140,3200,3140,3190,55525800,1381600,1211000,28209600,40151600
2021-07-27,3210,3270,3160,3270,62673400,100,10498000,24577600,38411300
2021-07-28,3250,3250,3150,3190,103282300,4339400,734600,62084000,73527500
2021-07-29,3210,3290,3200,3230,126542400,665000,701600,55518300,88521300
2021-07-30,3200,3290,3200,3240,95143100,195200,708000,61193600,67176600
2021-08-02,3240,3310,3210,3310,60368200,16100,2194700,16930800,51646900
2021-08-03,3310,3360,3290,3330,89712500,1458800,19100,43800700,53668800
2021-08-04,3330,3370,3310,3370,63108600,300,2087200,35774300,39652200
2021-08-05,3360,3400,3320,3340,89742800,1160300,10400,54817000,55434100
2021-08-06,3360,3380,3310,3320,31664200,2407800,298100,19755400,24701900
2021-08-09,3260,3300,3220,3250,70299500,1117500,172600,54698900,38861700
2021-08-10,3240,3270,3190,3230,57658000,25500,1112000,37000600,34471200
2021-08-12,3260,3350,3240,3350,93133400,3600,4573000,35622300,55595100
2021-08-13,3370,3380,3260,3300,59903600,893400,2784600,45844600,23854800
2021-08-16,3300,3340,3290,3340,38661800,2300,7068800,18371300,31247900
2021-08-18,3360,3440,3350,3420,162921300,63100,7553200,56228500,102252600
2021-08-19,3410,3430,3360,3390,100851800,207600,8898700,38490100,63161500
2021-08-20,3390,3430,3370,3400,113411000,86600,351000,20354700,78282800
2021-08-23,3420,3440,3400,3440,64122400,5300,4645700,13431100,41930100
2021-08-24,3410,3420,3310,3400,69338100,12800,35771400,27944900,37514100
2021-08-25,3390,3390,3330,3370,66618200,1200,2926100,41641400,51614000
2021-08-26,3330,3360,3320,3360,55756100,23900,131500,31744700,46924900
2021-08-27,3370,3370,3310,3320,62419000,344900,19800,38041900,40640900
2021-08-30,3330,3400,3330,3400,64177700,300,2858500,21725200,39204400
2021-08-31,3400,3420,3360,3400,130019000,555600,2544700,65255200,107801100
2021-09-01,3420,3420,3330,3340,85135200,285000,207600,49263100,50181100
2021-09-02,3350,3390,3350,3370,51633800,78000,1520800,31369100,45085800
2021-09-03,3400,3420,3370,3390,65479800,159900,18405700,17731000,43844700
2021-09-06,3410,3410,3380,3390,52640400,799300,16316200,15646800,38929400
2021-09-07,3410,3410,3360,3380,42617400,319200,1687200,13501600,32250600
2021-09-08,3400,3400,3310,3330,80636800,16600,1693600,50083900,43483100
2021-09-09,3360,3390,3330,3390,82214400,21300,4677100,20717800,62699200
2021-09-10,3380,3390,3320,3330,52115300,1155600,10600,22141100,25682300
2021-09-13,3310,3350,3300,3350,45547200,295100,319400,23483900,20781800
2021-09-14,3380,3450,3350,3440,166002100,80800,10272100,67945500,84936800
2021-09-15,3430,3450,3410,3450,73158300,27300,865200,38498600,61096500
2021-09-16,3470,3470,3400,3440,58318700,6400,3824900,39375500,36394100
2021-09-17,3400,3530,3390,3530,117573100,1454800,17589100,59155000,99460300
2021-09-20,3500,3520,3460,3520,83985100,117400,5435900,40295100,57164800
2021-09-21,3500,3560,3480,3530,95848100,425300,1486900,48023300,60840300
2021-09-22,3530,3590,3520,3590,66835200,42600,4852400,17318700,49198500
2021-09-23,3600,3610,3550,3560,104737500,726000,1479200,62846500,89348400
2021-09-24,3560,3580,3540,3560,72224500,134300,26430100,41247800,63772700
2021-09-27,3530,3560,3480,3520,87303000,2098600,10900,43216900,59705500
2021-09-28,3510,3540,3490,3530,54671700,124400,23000,36759000,49223500
2021-09-29,3490,3540,3490,3530,53170100,24300,28700,30251400,41131200
2021-09-30,3550,3690,3540,3690,153853900,200,8011500,40964800,121879700
2021-10-01,3680,3690,3610,3660,109898400,330900,694500,60131300,94328300
2021-10-04,3620,3670,3600,3670,82205100,92700,564300,38378400,51146900
2021-10-05,3670,3680,3620,3670,140488300,41300,2766300,82223500,72616100
2021-10-06,3690,3770,3650,3760,153535700,77600,855800,65508600,97901600
2021-10-07,3720,3740,3690,3720,56837600,35700,342600,26105000,35891500
2021-10-08,3730,3800,3720,3800,91361800,4400,2302600,35868700,73658200
2021-10-11,3800,3850,3770,3810,78865000,105500,740900,40994500,58221700
2021-10-12,3780,3840,3770,3780,69866300,83000,39100,27521900,42926100
2021-10-13,3750,3820,3750,3770,87143900,27100,205700,35421100,51667700
2021-10-14,3770,3830,3770,3830,95817900,134900,5312800,24650000,72914600
2021-10-15,3840,3840,3750,3810,69707700,2448300,2160800,32057600,31322200
2021-10-18,3840,3840,3790,3790,78580700,1245800,529300,39739200,45347900
2021-10-19,3750,3800,3720,3740,61095700,113700,908900,20412100,19664700
2021-10-21,3780,3880,3760,3850,169659500,33200,3186300,76591600,129007200
2021-10-22,3860,3880,3820,3870,59640700,166500,173200,24221000,40194700
2021-10-25,3800,3840,3780,3780,58246300,536900,50500,38690700,33927900
2021-10-26,3800,3830,3780,3800,58615100,3438800,353000,42747100,45734600
2021-10-27,3820,3830,3770,3790,52210100,634700,551700,36458100,40599200
2021-10-28,3820,3820,3710,3750,61151100,80600,313700,35704800,35012200
2021-10-29,3750,3810,3730,3800,70430900,492500,905700,49934100,45430300
2021-11-01,3810,3820,3700,3700,65447100,4512400,400,35204900,33169600
2021-11-02,3700,3710,3640,3660,170260000,10814800,1037100,106523000,51069300
2021-11-03,3620,3740,3620,3720,48810500,1400,2994400,31462200,27298700
2021-11-04,3750,3780,3720,3770,53494200,57500,456300,20281000,28127200
2021-11-05,3760,3770,3710,3770,43133000,100,896900,21443200,33056600
2021-11-08,3780,3780,3710,3750,58758600,121100,122800,26687700,36656200
2021-11-09,3730,3740,3680,3710,92427800,423200,255100,55444700,39549900
2021-11-10,3670,3720,3670,3700,53511200,196400,1879300,42985800,40758500
2021-11-11,3700,3730,3640,3650,95789600,2036700,1510100,83408500,49922400
2021-11-12,3660,3660,3600,3600,115142400,13534500,7000,81413800,57787600
2021-11-15,3600,3650,3600,3600,91001800,432500,78700,63160800,62269600
2021-11-16,3590,3680,3590,3670,99590700,227500,1123900,75879700,81707000
2021-11-17,3690,3690,3600,3630,82023300,287900,5545800,64684600,40656200
2021-11-18,3630,3640,3600,3630,53290400,56800,1652900,43401300,42642300
2021-11-19,3660,3920,3660,3900,310615000,161000,3322300,84603900,204421900
2021-11-22,3920,3930,3780,3800,206683100,379400,55100,104145400,78920800
2021-11-23,3800,3850,3780,3800,67778800,341400,189800,39134400,55318600
2021-11-24,3840,3840,3790,3800,67303800,349100,13200,55364300,37393200
2021-11-25,3880,4090,3850,4000,264897100,39800,2771700,82301600,185153000
2021-11-26,4040,4050,3970,4010,231870300,34500,2553800,51409100,213635400
2021-11-29,4010,4170,3980,4140,228774600,3610600,1174200,119348900,144405400
2021-11-30,4150,4170,3990,3990,435800600,56000700,258900,353754000,374834100
2021-12-01,4040,4150,4020,4080,200699200,4690200,200100,122295700,150053600
2021-12-02,4140,4190,4100,4160,116093100,309200,1007300,56499000,80152000
2021-12-03,4130,4180,4050,4070,96760700,1064900,5093300,64034100,76637200
2021-12-06,4060,4250,4050,4170,106756900,774900,8300,61325100,68977300
2021-12-07,4180,4200,4120,4150,121543400,19800,4910500,102623800,102364100
2021-12-08,4100,4120,4010,4090,113845600,6151000,2363600,80516300,62366500
2021-12-09,4090,4150,4080,4150,86985800,2500,10902700,75321200,70395700
2021-12-10,4070,4150,4070,4150,90725000,1500,6876600,56554600,41931800
2021-12-13,4150,4150,4080,4080,65533000,399000,21400,43075500,27129800
2021-12-14,4120,4120,4070,4100,75736900,409800,1328700,43584200,50076500
2021-12-15,4060,4140,4060,4080,84424500,41008100,300,60958800,40696700
2021-12-16,4110,4150,4060,4100,98164300,21300,7715200,77266300,60305500
2021-12-17,4010,4100,4010,4100,149615800,200,6777000,111100900,112121900
2021-12-20,4070,4110,4040,4080,72794200,523600,54400,43494500,53144500
2021-12-21,4110,4190,4100,4160,98039300,113500,1136700,56571900,71621700
2021-12-22,4160,4170,4110,4110,50574500,126500,49000,34491600,35777300
2021-12-23,4110,4160,4100,4160,54508200,20000,600,37256800,38536900
2021-12-24,4160,4170,4100,4110,29075600,550100,6200,20657800,6012500
2021-12-27,4150,4150,4070,4080,30748000,783800,29500,16760100,15292700
2021-12-28,4080,4130,4050,4090,39443300,30900,1964400,12030900,27211600
2021-12-29,4100,4130,4080,4080,25596100,181400,4500,14370800,12155700
2021-12-30,4130,4130,4040,4040,50575100,7134700,3000,35656000,26872700
2022-01-03,4060,4180,4050,4180,65937900,4500,2178200,26679900,49184800
2022-01-04,4180,4200,4150,4170,42984700,20800,2725500,30739200,24395200
2022-01-05,4150,4190,4030,4050,119584700,661200,600,61011600,59175600
2022-01-06,4090,4120,4030,4120,89197500,2000,1001000,42689200,63236000
2022-01-07,4120,4190,4090,4170,68415100,6600,2198700,36391800,38119700
2022-01-10,4180,4190,4100,4100,44921200,5974400,100000,30870600,32858500
2022-01-11,4120,4160,4090,4090,61890200,70200,2400,32609200,52441000
2022-01-12,4110,4140,4070,4110,45132700,252100,108700,35486700,35056800
2022-01-13,4170,4180,4110,4180,84148400,4000,516400,49344000,70621100
2022-01-14,4140,4190,4130,4190,28193100,24900,2493700,20585100,19578800
2022-01-17,4200,4200,4140,4180,39816300,22800,1071900,28191500,19245100
2022-01-18,4200,4250,4160,4250,112212200,1200,6830000,39685100,81681600
2022-01-19,4260,4260,4230,4250,88713900,2546100,2074700,19945400,57189500
2022-01-20,4300,4300,4190,4220,100014500,628900,129000,55334800,79963900
2022-01-21,4240,4330,4190,4330,75534800,100,5838600,36869800,70495600
2022-01-24,4260,4310,4250,4300,70404500,2500,1631900,44178000,49024200
2022-01-25,4310,4320,4250,4290,116353600,1400,702600,57806600,86489700
2022-01-26,4380,4390,4290,4390,127641400,600,1050100,68140000,104938700
2022-01-27,4400,4400,4260,4270,98613900,2645500,78200,75055600,68557800
2022-01-28,4260,4300,4230,4260,61686700,1628400,4914600,40194800,42641000
2022-01-31,4210,4250,4190,4190,88735900,719800,1511100,64879300,57040400
2022-02-02,4170,4200,4150,4170,144006000,1684600,49600,85444800,64430800
2022-02-03,4200,4210,4160,4200,58212400,20100,356100,32141000,46464200
2022-02-04,4260,4260,4180,4230,98728700,206800,5659600,65977800,84167000
2022-02-07,4230,4290,4210,4290,90285800,21800,6272800,42610900,79244500
2022-02-08,4280,4280,4230,4230,71210400,503800,4000,37509900,54618600
2022-02-09,4280,4280,4210,4280,95375000,500,6225200,37599400,73427200
2022-02-10,4400,4470,4340,4460,233984700,6000,8307200,74445700,201174500
2022-02-11,4500,4550,4410,4450,130081900,7700,8310300,74301300,113798000
2022-02-14,4380,4400,4310,4400,104903700,12600,12584500,64303500,68625400
2022-02-15,4400,4440,4360,4410,75305900,108200,3164900,33216600,48873000
2022-02-16,4420,4460,4380,4400,90121200,23900,400,55866100,76413000
2022-02-17,4400,4440,4360,4410,72970200,233200,15400,36056400,55243400
2022-02-18,4420,4440,4370,4400,71111300,2450400,59300,43132400,56834700
2022-02-21,4370,4420,4340,4370,58883000,659400,103900,14144200,28751000
2022-02-22,4320,4360,4250,4300,106985800,185700,6791700,44722300,54538100
2022-02-23,4280,4370,4270,4350,110562400,266900,9715400,52764000,66460800
2022-02-24,4280,4320,4200,4240,126158600,694200,311300,85400000,50645700
2022-02-25,4240,4350,4240,4340,208757000,27200,6410700,155674400,160441000
2022-03-01,4640,4650,4350,4350,206416900,11032000,30200,110579000,139129000
2022-03-02,4400,4400,4270,4290,152165300,763600,2182000,56695100,113238700
2022-03-04,4440,4440,4300,4400,155369100,1585500,440400,77372100,140198300
2022-03-07,4400,4530,4370,4510,177360400,9900,596200,118549500,156104500
2022-03-08,4600,4700,4540,4620,234086000,600,11441200,117518700,193636500
2022-03-09,4550,4620,4420,4440,145145900,2127000,40300,95922300,88177000
2022-03-10,4500,4500,4380,4410,130830800,3147300,20300,89969800,90291600
2022-03-11,4410,4590,4400,4590,143446200,5600,8258800,79749100,116459400
2022-03-14,4650,4670,4540,4580,166572700,2815500,2272000,85593800,136212000
2022-03-15,4630,4630,4570,4620,231077800,2500,9433200,77225300,212475900
2022-03-16,4660,4660,4550,4630,109961900,1000,5516000,59070300,83119900
2022-03-17,4550,4580,4450,4480,246300800,9000,1060100,191764400,166970600
2022-03-18,4490,4540,4470,4540,210266100,502600,5407000,126397100,184506400
2022-03-21,4550,4570,4520,4550,79691600,15400,17567900,35444600,51060400
2022-03-22,4550,4580,4540,4550,98699900,362900,1201700,41595000,82700800
2022-03-23,4550,4570,4500,4550,78299500,2400,6219800,26113100,63228000
2022-03-24,4500,4570,4500,4560,89578400,5908000,874400,56770200,79747700
2022-03-25,4510,4540,4480,4520,90053700,3500,2231900,63095400,56019200
2022-03-28,4510,4600,4500,4600,184131000,1257600,8331700,36355200,135483000
2022-03-29,4600,4620,4560,4560,77920800,466500,2001300,29300900,61974600
2022-03-30,4620,4620,4560,4580,118749100,6693900,3089100,31938500,97096600
2022-03-31,4620,4640,4560,4580,108109700,60800,3277000,47374300,99963600
2022-04-01,4550,4580,4530,4580,86590300,538900,8373500,37861400,70074000
2022-04-04,4560,4570,4490,4540,103480300,400,5635500,70389700,57565600
2022-04-05,4550,4550,4500,4520,52172300,38100,4004400,22665500,21509700
2022-04-06,4490,4500,4420,4430,108368800,552100,101400,55637400,48436100
2022-04-07,4450,4540,4440,4540,143921800,20100,5289900,63906100,93834400
2022-04-08,4580,4610,4560,4580,161974500,8600,7686400,76340600,139743100
2022-04-11,4610,4610,4550,4590,90521500,116000,1931900,22560400,58818300
2022-04-12,4620,4630,4580,4630,187948000,83100,4142500,88430400,161825100
2022-04-13,4700,4720,4650,4690,196864200,5513700,517300,40198200,129008800
2022-04-14,4700,4730,4660,4680,112735200,5386800,16030700,47012700,101609500
2022-04-18,4720,4730,4690,4710,120778200,6013500,1684800,22373700,87043900
2022-04-19,4740,4750,4680,4680,92268300,357500,3023900,36542300,63146600
2022-04-20,4680,4690,4620,4630,88360900,3048300,4100,50018200,37712000
2022-04-21,4620,4670,4600,4620,97575800,101800,500,55624300,64240200
2022-04-22,4620,4680,4580,4620,101299100,2300,1690300,42939100,62751200
2022-04-25,4610,4720,4580,4710,92045500,76700,5634800,40021300,27729600
2022-04-26,4680,4760,4670,4760,85945800,81000,482500,40115200,57567700
2022-04-27,4720,4790,4720,4770,136485600,66900,8210300,58681900,115722800
2022-04-28,4850,4850,4620,4620,198484800,948500,2100,149135200,89385200
2022-05-09,4560,4560,4300,4310,343682000,1545100,32300,259204900,198822600
2022-05-10,4120,4380,4120,4340,281386300,26800,3653800,188564500,102832000
2022-05-11,4400,4480,4330,4330,154455400,14240900,3000,88242900,63394400
2022-05-12,4340,4390,4250,4300,233518500,64100,882100,186263700,186849000
2022-05-13,4250,4350,4230,4260,190889200,1397700,23100,163609200,103680900
2022-05-17,4250,4290,4180,4180,170880700,21999700,200,146676800,99001200
2022-05-18,4230,4290,4190,4250,185359500,100000,2168400,127999700,142896000
2022-05-19,4180,4230,4150,4210,112679300,31100,3978400,82637500,72007100
2022-05-20,4220,4230,4170,4170,141701800,14314900,14700,120808400,82876800
2022-05-23,4160,4180,4070,4110,196569900,25862800,27400,110751000,125131200
2022-05-24,4120,4200,4120,4150,151693700,1611700,524800,109347500,87711300
2022-05-25,4200,4210,4150,4200,166595400,2077200,1043700,90663400,82771900
2022-05-27,4260,4300,4210,4300,186513500,6700,1658500,139527100,124207800
2022-05-30,4340,4340,4200,4250,107614100,112900,61400,61078800,62411400
2022-05-31,4270,4330,4230,4310,469620300,319900,11900,404234100,374319300
2022-06-02,4390,4390,4270,4290,164481100,500800,919300,108324000,131028100
2022-06-03,4310,4390,4300,4310,108852800,6398700,265600,58159500,60471300
2022-06-06,4310,4340,4270,4340,79319400,5800,10079400,38912100,32121800
2022-06-07,4340,4340,4250,4250,142504000,34142500,1100,103395800,37325100
2022-06-08,4150,4170,4080,4100,202555900,40833000,144200,110591800,76095900
2022-06-09,4080,4130,4050,4050,148580200,10477700,80600,90313300,71816000
2022-06-10,4040,4080,4000,4020,189186700,22800,251800,88795300,65760100
2022-06-13,3950,4100,3930,4080,156054900,1650200,563300,64370700,67372000
2022-06-14,4050,4120,4020,4110,117325600,5897700,2209400,77950300,49399000
2022-06-15,4060,4080,4030,4060,94848800,1200,150100,74737200,30506400
2022-06-16,4120,4120,4030,4040,96042200,406200,222700,57693000,52261600
2022-06-17,4010,4120,3980,4120,169375800,4000,2699700,130324400,109822300
2022-06-20,4050,4060,4000,4040,82101200,62300,1950700,67243800,22478200
2022-06-21,4060,4120,4030,4110,77489000,26400,619900,30999900,44604200
2022-06-22,4090,4090,4040,4050,60907800,1414400,226100,41460900,39149900
2022-06-23,4030,4160,4030,4160,101065400,9100,1209300,64085100,50608200
2022-06-24,4230,4230,4100,4150,81050700,2800,1736100,41808000,48496500
2022-06-27,4110,4120,4040,4070,71601400,278200,2694300,61511800,30094600
2022-06-28,4010,4050,4000,4030,112506000,482500,1297700,95941200,63479600
2022-06-29,4000,4080,4000,4040,56878700,87500,73200,35255200,33602800
2022-06-30,4110,4110,4000,4000,116718900,1770500,1800,85017000,79527100
2022-07-01,4010,4040,4000,4020,39572500,99700,253000,28670900,23808500
2022-07-04,4020,4040,3840,3990,115885200,10900,481500,73480400,55131200
2022-07-05,4010,4070,3950,3990,72329600,208200,1000,42209200,34563500
2022-07-06,4050,4050,3970,4020,62679000,39100,456500,45725000,42997500
2022-07-07,4040,4050,4010,4040,42393800,18600,838100,30297400,29243200
2022-07-08,4050,4060,4000,4010,64049000,2209800,559600,44121700,52633900
2022-07-11,4100,4100,4000,4040,42258000,6000,956800,23985300,32033300
2022-07-12,4060,4060,4010,4010,43399800,6801000,820700,33568600,38430800
2022-07-13,4010,4030,3930,3940,96218200,412100,54400,72969200,62874900
2022-07-14,3940,4020,3900,4020,68708500,12200,602200,47822700,58656500
2022-07-15,4040,4210,4010,4150,146093800,19900,1771400,49113600,124781700
2022-07-18,4110,4190,4070,4190,84009400,100,4955600,50669900,55305800
2022-07-19,4190,4190,4130,4160,91367900,360500,225500,64927900,70766900
2022-07-20,4140,4220,4140,4210,82344000,36000,56600,36898600,39929100
2022-07-21,4210,4260,4180,4260,107234600,10000,8779200,43998500,90019600
2022-07-22,4240,4240,4190,4230,59792300,250800,808400,47191200,34770300
2022-07-25,4240,4260,4220,4240,37218000,12500,500700,23388700,32641500
2022-07-26,4240,4250,4190,4250,49786900,1200,436400,33951100,36407400
2022-07-27,4230,4300,4210,4300,60672300,13800,7317000,46109700,48974300
2022-07-28,4310,4320,4190,4240,110767300,114100,515100,58894300,58020500
2022-07-29,4280,4300,4210,4230,108823600,2971200,323300,56038800,91138700
2022-08-01,4230,4300,4230,4300,104724300,9600,7492200,44843800,92992700
2022-08-02,4350,4450,4250,4450,112235100,100,2396000,56907900,71830400
2022-08-03,4450,4590,4410,4500,252366500,9255800,233000,129898400,190083500
2022-08-04,4450,4550,4450,4550,159416400,11000,1254200,95207000,128931100
2022-08-05,4590,4650,4530,4650,268967200,714100,2136200,94875800,239427400
2022-08-08,4700,4700,4650,4700,191023500,4440300,1118400,73028500,180906700
2022-08-09,4700,4700,4630,4640,164453900,29800,3067300,91320900,136591600
2022-08-10,4530,4590,4490,4560,162061400,5701200,2003900,96631700,107180600
2022-08-11,4550,4610,4520,4570,123629000,4170300,308100,67539800,106902900
2022-08-12,4570,4600,4530,4550,124628300,18700,56816700,72712200,100331900
2022-08-15,4540,4570,4440,4450,136882800,722200,21768100,90662200,88960700
2022-08-16,4530,4580,4410,4410,127710800,12413100,300,95447600,88601900
2022-08-18,4360,4550,4350,4550,182044300,51964100,327100,112120100,160181600
2022-08-19,4560,4610,4460,4600,177623900,17959600,213100,68423700,150147200
2022-08-22,4550,4660,4530,4650,202320400,8100,5403200,79307400,176711400
2022-08-23,4680,4710,4610,4660,229431400,924300,200000,158366800,196540600
2022-08-24,4660,4770,4600,4750,189007900,6400,1542100,102696000,164946500
2022-08-25,4680,4700,4560,4570,179495700,1179600,402900,139636700,92389000
2022-08-26,4510,4540,4480,4490,184317100,1979200,164100,150600900,92271100
2022-08-29,4370,4550,4360,4520,112724400,336500,49500,53352900,46522000
2022-08-30,4580,4620,4480,4480,102482500,3822400,800,63585700,53162100
2022-08-31,4420,4600,4420,4560,175300400,930400,117300,113298200,133737600
2022-09-01,4560,4650,4530,4580,120929500,1457700,535100,75724200,93112000
2022-09-02,4540,4620,4540,4600,90586100,57000,3416200,52166900,77163800
2022-09-05,4560,4630,4550,4620,77323800,63500,6768400,38308300,47310800
2022-09-06,4610,4620,4510,4510,77323800,63500,6768400,38308300,47310800
2022-09-07,4500,4560,4480,4490,93492500,1888400,6500,40309400,55872200
2022-09-08,4500,4640,4500,4560,123389200,10207400,262000,48596000,86585300
2022-09-09,4550,4600,4530,4600,123389200,10207400,262000,48596000,86585300
2022-09-12,4600,4600,4530,4540,74820600,577400,5700,45686500,34833300
2022-09-13,4540,4560,4520,4520,91510200,2155900,16900,53263700,58183300
2022-09-14,4490,4530,4460,4480,91510200,2155900,16900,53263700,58183300
2022-09-15,4540,4600,4500,4500,125599900,2018200,419200,45549900,75789300
2022-09-16,4500,4500,4410,4410,210277300,5116600,3500,150702200,117136900
2022-09-19,4460,4560,4440,4500,116164500,174000,253400,69520100,67532200
2022-09-20,4530,4540,4480,4480,100743700,3003200,500000,68637400,55295100
2022-09-21,4450,4470,4410,4430,91363200,3346100,500000,80464800,24676800
2022-09-22,4400,4450,4380,4430,89922900,1230600,969000,72232600,31893700
2022-09-23,4400,4430,4380,4380,95911400,3009500,15900,64196100,29778300
2022-09-26,4390,4510,4300,4460,132185400,1247800,7000,73983900,63883900
2022-09-27,4450,4470,4380,4440,123113800,31700,52100,91387800,62516200
2022-09-28,4430,4530,4400,4470,104385500,557400,800000,65609500,79719200
2022-09-29,4460,4500,4420,4440,90290400,658100,143100,84552000,61290600
2022-09-30,4400,4500,4390,4460,111482000,1323700,100000,84098400,76160300
2022-10-03,4460,4470,4380,4460,77569100,4525400,1221300,61540500,59430000
2022-10-04,4460,4510,4430,4440,87832800,3329900,34200,59429500,55496700
2022-10-05,4490,4540,4460,4460,61888400,1327200,5100,26230300,36920300
2022-10-06,4460,4480,4420,4430,60464300,803800,1030000,41256100,24880700
2022-10-07,4400,4430,4350,4350,102570000,4545100,40900,86074800,29882600
2022-10-10,4340,4420,4330,4420,72389100,9000,3205900,51868800,28928600
2022-10-11,4360,4380,4310,4310,108794500,223500,131600,89794500,45052500
2022-10-12,4300,4350,4280,4340,108794500,223500,131600,89794500,45052500
2022-10-13,4330,4350,4290,4300,70034500,4860400,251500,60527300,47939800
2022-10-14,4360,4360,4290,4290,68462000,2140100,2800,55446600,52398600
2022-10-17,4200,4330,4200,4330,90321700,63900,988400,72535400,55148000
2022-10-18,4310,4340,4250,4250,72516000,3136600,10900,64726700,30943100
2022-10-19,4220,4300,4200,4200,72516000,3136600,10900,64726700,30943100
2022-10-20,4200,4350,4200,4350,165391500,2099900,738800,128980300,136121000
2022-10-21,4300,4390,4300,4360,79825700,1050300,122900,40152500,68183900
2022-10-24,4380,4450,4380,4410,76777200,951300,1116500,21273800,56495900
2022-10-25,4430,4470,4390,4390,109228600,1092600,36600,83016000,82262900
2022-10-26,4420,4430,4330,4370,84661900,186500,120300,67439900,52270300
2022-10-27,4390,4410,4340,4370,80281900,119800,91600,63615700,63650300
2022-10-28,4420,4450,4380,4450,68630200,100,9620500,33888700,51396200
2022-10-31,4460,4460,4360,4390,128436900,22775300,367800,81907900,88684700
2022-11-01,4420,4420,4360,4420,93209100,13900,197000,57231400,61480400
2022-11-02,4400,4420,4220,4220,187794400,2041400,35500,144013800,85384100
2022-11-03,4140,4170,4050,4130,214866800,1507000,62800,167150900,56329400
2022-11-04,4070,4210,4070,4210,214866800,1507000,62800,167150900,56329400
2022-11-07,4250,4280,4160,4280,105536100,22200,4414000,73961100,56834000
2022-11-08,4270,4280,4200,4220,110577600,3002200,20600,85959900,56470100
2022-11-09,4200,4230,4180,4190,109215700,542400,48300,98181000,69810000
2022-11-10,4110,4210,4110,4170,68170100,60300,518000,57660900,32282900
2022-11-11,4160,4180,4140,4150,227799300,3014100,355400,179698700,46155500
2022-11-14,4090,4120,4030,4050,205445400,156200,257200,162705300,74127500
2022-11-15,4050,4080,4030,4050,205445400,156200,257200,162705300,74127500
2022-11-16,4000,4070,3960,4050,149575300,49000,104400,113325600,45527100
2022-11-17,4020,4070,4020,4040,68652000,1870300,857200,59223000,30442000
2022-11-18,4070,4080,4010,4010,115963200,5698500,69500,92966400,72968600
2022-11-22,4020,4040,4000,4000,83888300,82800,58700,57273800,41508400
2022-11-23,3990,4030,3970,3970,83888300,82800,58700,57273800,41508400
2022-11-24,3980,4040,3980,4030,62551300,290300,4997800,19410500,37872600
2022-11-25,4010,4040,3980,4030,58170700,100,2533900,36588100,21475800
2022-11-28,4030,4040,3980,3980,74305800,2052100,1697200,49865100,35250200
2022-11-29,3980,4020,3980,3980,80346000,14581500,22000,57414300,49778800
2022-11-30,3970,4050,3970,4040,358989500,484000,978400,299337300,330922700
2022-12-01,4020,4040,3960,3960,202050500,1918700,65900,155552700,96687800
2022-12-02,3950,4020,3930,4000,113759000,147700,689800,82659100,73679600
2022-12-05,3980,3990,3820,3840,171687400,1130800,413600,123715300,65665300
2022-12-06,3640,3720,3580,3600,416631500,442500,1022700,245861600,170229300
2022-12-07,3600,3700,3570,3680,245920400,293100,698300,197794900,103138300
2022-12-08,3700,3780,3620,3740,224430000,801500,521800,179712700,89217200
2022-12-09,3680,3720,3630,3650,146968500,1344900,195000,124307200,67143300
2022-12-12,3670,3710,3640,3700,151153300,37100,559300,130304800,87754100
2022-12-13,3690,3790,3680,3750,202138600,1076800,23500,154192100,91418000
2022-12-14,3820,3820,3740,3750,107186900,173400,3800,73651100,62632500
2022-12-15,3680,3720,3670,3670,118155300,3401600,161000,103319500,57853800
2022-12-16,3610,3740,3610,3680,118155300,3401600,161000,103319500,57853800
2022-12-19,3740,3790,3680,3720,104424400,2600,111000,57567300,63506500
2022-12-20,3730,3750,3700,3720,55575600,1541400,407000,42378000,37536200
2022-12-21,3690,3790,3670,3790,98749700,200,2097200,71053700,67313000
2022-12-22,3800,3810,3740,3750,58085600,9707800,279100,41036500,18284700
2022-12-23,3710,3780,3700,3780,45179400,59200,6483200,32620800,29233300
2022-12-26,3780,3800,3730,3750,19321700,211600,165600,11644600,3635500
2022-12-27,3770,3840,3750,3810,52322200,848500,1002000,22409200,21366700
2022-12-28,3800,3810,3710,3730,74363000,1120000,174300,56624000,29275500
2022-12-29,3720,3790,3710,3780,51703500,60600,1224000,34457400,26942800
2022-12-30,3760,3800,3750,3750,79677300,630100,250100,62331600,42017500
2023-01-02,3750,3800,3750,3800,10522400,1000,5089400,4699300,3215100
